"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_can_create_connection[Test for Avail, url: wss://avail.api.onfinality.io/public-ws]","tests","2026-07-17","passed","2026-07-17","","test_nodes_availability","",""
"","0","test_rpc_method_is_available[Test for Polkadot People, url: wss://sys.ibp.network/people-polkadot]","tests","2026-07-17","broken","2026-07-17","","test_rpc_methods_availability","",""
"","0","test_can_create_connection[Test for Moonbeam, url: wss://moonbeam.ibp.network]","tests","2026-07-17","broken","2026-07-17","","test_nodes_availability","",""
"","6","test_rpc_node_is_synced[Test for Moonriver, url: wss://moonriver-rpc.publicnode.com]","tests","2026-07-17","passed","2026-07-17","","test_substrate_node_is_synced","",""
"","0","test_precision[Test for Bifrost Polkadot]","tests","2026-07-17","passed","2026-07-17","TestPrecision","test_network_parameters","",""
"","0","test_address_prefix[Test for DAO IPCI]","tests","2026-07-17","broken","2026-07-17","TestNetworkPrefix","test_network_parameters","",""
"","93","test_rpc_method_is_available[Test for Polkadot Relay, url: wss://dot-rpc.stakeworld.io]","tests","2026-07-17","passed","2026-07-17","","test_rpc_methods_availability","",""
"","0","test_precision[Test for Heima]","tests","2026-07-17","passed","2026-07-17","TestPrecision","test_network_parameters","",""
"","0","test_address_prefix[Test for Polkadot Asset Hub]","tests","2026-07-17","passed","2026-07-17","TestNetworkPrefix","test_network_parameters","",""
"","0","test_address_prefix[Test for Astar]","tests","2026-07-17","passed","2026-07-17","TestNetworkPrefix","test_network_parameters","",""
"","1","test_can_create_connection[Test for Moonriver, url: wss://wss.api.moonriver.moonbeam.network]","tests","2026-07-17","passed","2026-07-17","","test_nodes_availability","",""
"","0","test_rpc_node_is_synced[Test for UNIQUE, url: wss://unique.ibp.network]","tests","2026-07-17","broken","2026-07-17","","test_substrate_node_is_synced","",""
"","0","test_rpc_node_is_synced[Test for Polkadot Collectives, url: wss://sys.ibp.network/collectives-polkadot]","tests","2026-07-17","broken","2026-07-17","","test_substrate_node_is_synced","",""
"","6","test_has_new_assets[Test for Darwinia]","tests","2026-07-17","passed","2026-07-17","TestAssets","test_check_new_assets","",""
"","0","test_rpc_node_is_synced[Test for 3DPass, url: wss://rpc.3dpass.org]","tests","2026-07-17","broken","2026-07-17","","test_substrate_node_is_synced","",""
"","0","test_rpc_method_is_available[Test for Kusama Bridge Hub, url: wss://sys.ibp.network/bridgehub-kusama]","tests","2026-07-17","broken","2026-07-17","","test_rpc_methods_availability","",""
"","0","test_can_create_connection[Test for Kintsugi, url: wss://api-kusama.interlay.io/parachain]","tests","2026-07-17","passed","2026-07-17","","test_nodes_availability","",""
"","0","test_can_create_connection[Test for Polkadot Coretime, url: wss://rpc-coretime-polkadot.luckyfriday.io]","tests","2026-07-17","passed","2026-07-17","","test_nodes_availability","",""
"","108","test_rpc_node_is_synced[Test for Energy Web X, url: wss://public-rpc.mainnet.energywebx.com/]","tests","2026-07-17","passed","2026-07-17","","test_substrate_node_is_synced","",""
"","0","test_rpc_method_is_available[Test for Crab, url: wss://crab-rpc.darwinia.network/]","tests","2026-07-17","broken","2026-07-17","","test_rpc_methods_availability","",""
"","0","test_precision[Test for Curio]","tests","2026-07-17","broken","2026-07-17","TestPrecision","test_network_parameters","",""
"","0","test_can_create_connection[Test for Polkadot Relay, url: wss://rpc-polkadot-2.novasama-tech.org]","tests","2026-07-17","passed","2026-07-17","","test_nodes_availability","",""
"","0","test_address_prefix[Test for Bittensor]","tests","2026-07-17","passed","2026-07-17","TestNetworkPrefix","test_network_parameters","",""
"","101","test_rpc_method_is_available[Test for Westend (TESTNET), url: wss://westend-rpc.polkadot.io]","tests","2026-07-17","passed","2026-07-17","","test_rpc_methods_availability","",""
"","0","test_address_prefix[Test for Pendulum]","tests","2026-07-17","passed","2026-07-17","TestNetworkPrefix","test_network_parameters","",""
"","0","test_chainId[Test for Darwinia]","tests","2026-07-17","passed","2026-07-17","TestChainId","test_network_parameters","",""
"","0","test_precision[Test for Polkadot Asset Hub]","tests","2026-07-17","passed","2026-07-17","TestPrecision","test_network_parameters","",""
"","0","test_chainId[Test for Polkadot Collectives]","tests","2026-07-17","broken","2026-07-17","TestChainId","test_network_parameters","",""
"","1","test_address_prefix[Test for Manta Atlantic]","tests","2026-07-17","passed","2026-07-17","TestNetworkPrefix","test_network_parameters","",""
"","7","test_has_new_assets[Test for Bifrost Polkadot]","tests","2026-07-17","passed","2026-07-17","TestAssets","test_check_new_assets","",""
"","10","test_has_new_assets[Test for Polkadot Bridge Hub]","tests","2026-07-17","passed","2026-07-17","TestAssets","test_check_new_assets","",""
"","0","test_can_create_connection[Test for Crust Shadow, url: wss://rpc-sha-subscan.crustnetwork.xyz]","tests","2026-07-17","broken","2026-07-17","","test_nodes_availability","",""
"","0","test_can_create_connection[Test for Ajuna, url: wss://ajuna.ibp.network]","tests","2026-07-17","broken","2026-07-17","","test_nodes_availability","",""
"","0","test_has_new_assets[Test for Tangle]","tests","2026-07-17","broken","2026-07-17","TestAssets","test_check_new_assets","",""
"","0","test_chainId[Test for 3DPass]","tests","2026-07-17","broken","2026-07-17","TestChainId","test_network_parameters","",""
"","0","test_can_create_connection[Test for Kusama Relay, url: wss://rpc-kusama.luckyfriday.io]","tests","2026-07-17","passed","2026-07-17","","test_nodes_availability","",""
"","0","test_has_new_assets[Test for Tanssi]","tests","2026-07-17","broken","2026-07-17","TestAssets","test_check_new_assets","",""
"","0","test_rpc_method_is_available[Test for Polkadot Bridge Hub, url: wss://sys.ibp.network/bridgehub-polkadot]","tests","2026-07-17","broken","2026-07-17","","test_rpc_methods_availability","",""
"","0","test_can_create_connection[Test for Crust Polkadot Parachain, url: wss://crust-parachain.crustapps.net]","tests","2026-07-17","passed","2026-07-17","","test_nodes_availability","",""
"","0","test_rpc_node_is_synced[Test for krest, url: wss://krest.api.onfinality.io/public-ws']","tests","2026-07-17","broken","2026-07-17","","test_substrate_node_is_synced","",""
"","184","test_rpc_node_is_synced[Test for DeepBrain, url: wss://info.dbcwallet.io]","tests","2026-07-17","passed","2026-07-17","","test_substrate_node_is_synced","",""
"","0","test_address_prefix[Test for Encointer]","tests","2026-07-17","passed","2026-07-17","TestNetworkPrefix","test_network_parameters","",""
"","7","test_has_new_assets[Test for Acurast]","tests","2026-07-17","passed","2026-07-17","TestAssets","test_check_new_assets","",""
"","9","test_has_new_assets[Test for DENTNet]","tests","2026-07-17","passed","2026-07-17","TestAssets","test_check_new_assets","",""
"","0","test_rpc_node_is_synced[Test for Tangle, url: wss://rpc.tangle.tools]","tests","2026-07-17","broken","2026-07-17","","test_substrate_node_is_synced","",""
