"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_address_prefix[Test for Bittensor]","tests","Sat Apr 25 09:22:10 UTC 2026","passed","Sat Apr 25 09:22:10 UTC 2026","TestNetworkPrefix","test_network_parameters","",""
"","94","test_rpc_method_is_available[Test for Crust Shadow, url: wss://rpc2-shadow.crust.network/]","tests","Sat Apr 25 09:22:43 UTC 2026","passed","Sat Apr 25 09:22:43 UTC 2026","","test_rpc_methods_availability","",""
"","189","test_rpc_method_is_available[Test for Polkadot Relay, url: wss://rpc-polkadot-2.novasama-tech.org]","tests","Sat Apr 25 09:21:31 UTC 2026","passed","Sat Apr 25 09:21:31 UTC 2026","","test_rpc_methods_availability","",""
"","95","test_rpc_method_is_available[Test for Zeitgeist, url: wss://zeitgeist.api.onfinality.io/public-ws]","tests","Sat Apr 25 09:22:33 UTC 2026","passed","Sat Apr 25 09:22:34 UTC 2026","","test_rpc_methods_availability","",""
"","12","test_has_new_assets[Test for Shiden]","tests","Sat Apr 25 09:21:30 UTC 2026","passed","Sat Apr 25 09:21:30 UTC 2026","TestAssets","test_check_new_assets","",""
"","157","test_rpc_method_is_available[Test for Kusama Relay, url: wss://kusama.public.curie.radiumblock.co/ws]","tests","Sat Apr 25 09:22:02 UTC 2026","passed","Sat Apr 25 09:22:03 UTC 2026","","test_rpc_methods_availability","",""
"","0","test_chainId[Test for Cere]","tests","Sat Apr 25 09:22:49 UTC 2026","passed","Sat Apr 25 09:22:49 UTC 2026","TestChainId","test_network_parameters","",""
"","24","test_rpc_node_is_synced[Test for Polkadot People, url: wss://rpc-people-polkadot.luckyfriday.io]","tests","Sat Apr 25 09:21:28 UTC 2026","passed","Sat Apr 25 09:21:29 UTC 2026","","test_substrate_node_is_synced","",""
"","113","test_rpc_node_is_synced[Test for Energy Web X, url: wss://public-rpc.mainnet.energywebx.com/]","tests","Sat Apr 25 09:25:22 UTC 2026","passed","Sat Apr 25 09:25:22 UTC 2026","","test_substrate_node_is_synced","",""
"","0","test_address_prefix[Test for Ajuna]","tests","Sat Apr 25 09:22:15 UTC 2026","passed","Sat Apr 25 09:22:15 UTC 2026","TestNetworkPrefix","test_network_parameters","",""
