"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 07 16:04:13 GMT 2023","Fri Jul 07 16:04:24 GMT 2023","11030","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Calamari]",""
"passed","Fri Jul 07 16:05:11 GMT 2023","Fri Jul 07 16:05:18 GMT 2023","7547","tests","test_network_parameters","TestChainId","","","test_chainId[Test for DAO IPCI]",""
"passed","Fri Jul 07 16:04:18 GMT 2023","Fri Jul 07 16:04:19 GMT 2023","674","tests","test_nodes_availability","","","","test_can_create_connection[Test for Picasso, url: wss://rpc.composablenodes.tech]",""
"passed","Fri Jul 07 16:04:28 GMT 2023","Fri Jul 07 16:04:37 GMT 2023","8642","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Polkadot Asset Hub]",""
"passed","Fri Jul 07 16:04:24 GMT 2023","Fri Jul 07 16:04:25 GMT 2023","675","tests","test_nodes_availability","","","","test_can_create_connection[Test for Kusama Bridge Hub, url: wss://kusama-bridge-hub-rpc.polkadot.io]",""
"passed","Fri Jul 07 16:05:13 GMT 2023","Fri Jul 07 16:05:24 GMT 2023","11036","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Polymesh]",""
"passed","Fri Jul 07 16:04:12 GMT 2023","Fri Jul 07 16:04:16 GMT 2023","4646","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Moonriver]",""
"passed","Fri Jul 07 16:04:17 GMT 2023","Fri Jul 07 16:04:18 GMT 2023","848","tests","test_nodes_availability","","","","test_can_create_connection[Test for Bit.Country Pioneer, url: wss://pioneer.api.onfinality.io/public-ws]",""
"passed","Fri Jul 07 16:04:16 GMT 2023","Fri Jul 07 16:04:17 GMT 2023","933","tests","test_nodes_availability","","","","test_can_create_connection[Test for QUARTZ, url: wss://asia-ws-quartz.unique.network]",""
"passed","Fri Jul 07 16:04:19 GMT 2023","Fri Jul 07 16:04:20 GMT 2023","627","tests","test_nodes_availability","","","","test_can_create_connection[Test for HydraDX, url: wss://rpc.hydradx.cloud]",""
"passed","Fri Jul 07 16:05:47 GMT 2023","Fri Jul 07 16:05:50 GMT 2023","3389","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Hashed Network]",""
"passed","Fri Jul 07 16:05:24 GMT 2023","Fri Jul 07 16:05:33 GMT 2023","8937","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Equilibrium]",""
"passed","Fri Jul 07 16:05:20 GMT 2023","Fri Jul 07 16:05:30 GMT 2023","9465","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Kusama Bridge Hub]",""
"passed","Fri Jul 07 16:04:40 GMT 2023","Fri Jul 07 16:04:54 GMT 2023","13926","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Phala]",""
"passed","Fri Jul 07 16:04:54 GMT 2023","Fri Jul 07 16:05:07 GMT 2023","12773","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Dora Factory]",""
"passed","Fri Jul 07 16:05:01 GMT 2023","Fri Jul 07 16:05:13 GMT 2023","12088","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Kabocha]",""
"passed","Fri Jul 07 16:05:06 GMT 2023","Fri Jul 07 16:05:16 GMT 2023","10050","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Myriad]",""
"passed","Fri Jul 07 16:04:38 GMT 2023","Fri Jul 07 16:04:50 GMT 2023","12161","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Interlay]",""
"passed","Fri Jul 07 16:04:54 GMT 2023","Fri Jul 07 16:05:06 GMT 2023","11189","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Litentry]",""
"passed","Fri Jul 07 16:05:13 GMT 2023","Fri Jul 07 16:05:28 GMT 2023","15177","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Darwinia]",""
"passed","Fri Jul 07 16:05:14 GMT 2023","Fri Jul 07 16:05:19 GMT 2023","5485","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Crust]",""
"passed","Fri Jul 07 16:04:42 GMT 2023","Fri Jul 07 16:04:51 GMT 2023","9023","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Nodle Parachain]",""
"passed","Fri Jul 07 16:04:21 GMT 2023","Fri Jul 07 16:04:22 GMT 2023","276","tests","test_nodes_availability","","","","test_can_create_connection[Test for Kylin, url: wss://polkadot.kylin-node.co.uk]",""
