"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 20 08:05:17 GMT 2023","Tue Jun 20 08:05:23 GMT 2023","5966","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Kylin]",""
"passed","Tue Jun 20 08:04:20 GMT 2023","Tue Jun 20 08:04:20 GMT 2023","790","tests","test_nodes_availability","","","","test_can_create_connection[Test for HydraDX, url: wss://hydradx-rpc.dwellir.com]",""
"passed","Tue Jun 20 08:04:45 GMT 2023","Tue Jun 20 08:04:53 GMT 2023","7440","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Nodle Parachain]",""
"passed","Tue Jun 20 08:04:11 GMT 2023","Tue Jun 20 08:04:11 GMT 2023","510","tests","test_eth_nodes_availability","TestETHNodesAvailability","","","test_rpc_node_work_fast[Test for Ethereum, url: https://eth-mainnet.public.blastapi.io]",""
"passed","Tue Jun 20 08:22:19 GMT 2023","Tue Jun 20 08:22:20 GMT 2023","590","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Litmus network]","testBalancesLoading[Getting balance for Litmus network]",""
"passed","Tue Jun 20 08:04:15 GMT 2023","Tue Jun 20 08:04:20 GMT 2023","4217","tests","test_nodes_availability","","","","test_can_create_connection[Test for Shiden, url: wss://shiden.api.onfinality.io/public-ws]",""
"passed","Tue Jun 20 08:21:41 GMT 2023","Tue Jun 20 08:21:55 GMT 2023","13594","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Polkadot network]","testBalancesLoading[Getting balance for Polkadot network]",""
"passed","Tue Jun 20 08:04:18 GMT 2023","Tue Jun 20 08:04:18 GMT 2023","719","tests","test_nodes_availability","","","","test_can_create_connection[Test for Astar, url: wss://astar.api.onfinality.io/public-ws]",""
"passed","Tue Jun 20 08:04:50 GMT 2023","Tue Jun 20 08:05:02 GMT 2023","12053","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for HydraDX]",""
"passed","Tue Jun 20 08:04:13 GMT 2023","Tue Jun 20 08:04:23 GMT 2023","9628","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Karura]",""
"passed","Tue Jun 20 08:22:15 GMT 2023","Tue Jun 20 08:22:17 GMT 2023","2499","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Edgeware network]","testBalancesLoading[Getting balance for Edgeware network]",""
"passed","Tue Jun 20 08:04:16 GMT 2023","Tue Jun 20 08:04:17 GMT 2023","723","tests","test_nodes_availability","","","","test_can_create_connection[Test for Khala, url: wss://khala.api.onfinality.io/public-ws]",""
"passed","Tue Jun 20 08:04:20 GMT 2023","Tue Jun 20 08:04:21 GMT 2023","1068","tests","test_nodes_availability","","","","test_can_create_connection[Test for Litmus, url: wss://rpc.litmus-parachain.litentry.io]",""
"passed","Tue Jun 20 08:22:22 GMT 2023","Tue Jun 20 08:22:22 GMT 2023","142","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Phala network]","testBalancesLoading[Getting balance for Phala network]",""
"passed","Tue Jun 20 08:05:09 GMT 2023","Tue Jun 20 08:05:17 GMT 2023","8651","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Crab]",""
"passed","Tue Jun 20 08:22:22 GMT 2023","Tue Jun 20 08:22:22 GMT 2023","257","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Composable Finance network]","testBalancesLoading[Getting balance for Composable Finance network]",""
"passed","Tue Jun 20 08:04:29 GMT 2023","Tue Jun 20 08:04:36 GMT 2023","6910","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Polkadot Asset Hub]",""
"passed","Tue Jun 20 08:04:13 GMT 2023","Tue Jun 20 08:04:18 GMT 2023","4334","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Calamari]",""
"passed","Tue Jun 20 08:04:51 GMT 2023","Tue Jun 20 08:05:03 GMT 2023","12528","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Interlay]",""
"passed","Tue Jun 20 08:04:19 GMT 2023","Tue Jun 20 08:04:20 GMT 2023","693","tests","test_nodes_availability","","","","test_can_create_connection[Test for Centrifuge Parachain, url: wss://fullnode.parachain.centrifuge.io]",""
"passed","Tue Jun 20 08:04:24 GMT 2023","Tue Jun 20 08:04:25 GMT 2023","1531","tests","test_nodes_availability","","","","test_can_create_connection[Test for Darwinia, url: wss://parachain-rpc.darwinia.network]",""
