"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","98","test_rpc_node_is_synced[Test for Enjin Relay, url: wss://enjin-relay-rpc.dwellir.com]","tests","Sat Apr 12 09:22:14 GMT 2025","passed","Sat Apr 12 09:22:14 GMT 2025","","test_substrate_node_is_synced","",""
"","0","test_can_create_connection[Test for Crab, url: wss://darwiniacrab-rpc.dwellir.com]","tests","Sat Apr 12 09:21:40 GMT 2025","passed","Sat Apr 12 09:21:40 GMT 2025","","test_nodes_availability","",""
"","0","test_precision[Test for Kabocha]","tests","Sat Apr 12 09:19:31 GMT 2025","passed","Sat Apr 12 09:19:31 GMT 2025","TestPrecision","test_network_parameters","",""
"","0","test_rpc_method_is_available[Test for Avail, url: wss://zeref-api.slowops.xyz/ws]","tests","Sat Apr 12 09:22:42 GMT 2025","broken","Sat Apr 12 09:22:42 GMT 2025","","test_rpc_methods_availability","",""
"","139","test_rpc_method_is_available[Test for Phala, url: wss://phala.api.onfinality.io/public-ws]","tests","Sat Apr 12 09:20:28 GMT 2025","passed","Sat Apr 12 09:20:28 GMT 2025","","test_rpc_methods_availability","",""
"","0","test_chainId[Test for Interlay]","tests","Sat Apr 12 09:19:21 GMT 2025","passed","Sat Apr 12 09:19:21 GMT 2025","TestChainId","test_network_parameters","",""
"","0","test_can_create_connection[Test for Mangata X, url: wss://kusama-archive.mangata.online]","tests","Sat Apr 12 09:20:58 GMT 2025","passed","Sat Apr 12 09:20:58 GMT 2025","","test_nodes_availability","",""
"","3","test_rpc_node_is_synced[Test for Kusama Asset Hub, url: wss://sys.ibp.network/statemine]","tests","Sat Apr 12 09:19:35 GMT 2025","passed","Sat Apr 12 09:19:35 GMT 2025","","test_substrate_node_is_synced","",""
"","109","test_rpc_node_is_synced[Test for Xode, url: wss://rpcnodea01.xode.net/n7yoxCmcIrCF6VziCcDmYTwL8R03a/rpc]","tests","Sat Apr 12 09:22:31 GMT 2025","passed","Sat Apr 12 09:22:31 GMT 2025","","test_substrate_node_is_synced","",""
"","0","test_can_create_connection[Test for Kreivo, url: wss://kreivo.io/]","tests","Sat Apr 12 09:22:03 GMT 2025","passed","Sat Apr 12 09:22:03 GMT 2025","","test_nodes_availability","",""
"","2","test_rpc_node_is_synced[Test for Encointer, url: wss://sys.ibp.network/encointer-kusama]","tests","Sat Apr 12 09:20:06 GMT 2025","passed","Sat Apr 12 09:20:06 GMT 2025","","test_substrate_node_is_synced","",""
"","0","test_precision[Test for Xode]","tests","Sat Apr 12 09:20:35 GMT 2025","passed","Sat Apr 12 09:20:35 GMT 2025","TestPrecision","test_network_parameters","",""
"","0","test_chainId[Test for DENTNet]","tests","Sat Apr 12 09:20:06 GMT 2025","passed","Sat Apr 12 09:20:06 GMT 2025","TestChainId","test_network_parameters","",""
"","0","test_address_prefix[Test for Enjin Matrix]","tests","Sat Apr 12 09:20:07 GMT 2025","passed","Sat Apr 12 09:20:07 GMT 2025","TestNetworkPrefix","test_network_parameters","",""
"","0","test_address_prefix[Test for Amplitude]","tests","Sat Apr 12 09:19:37 GMT 2025","passed","Sat Apr 12 09:19:37 GMT 2025","TestNetworkPrefix","test_network_parameters","",""
"","6","test_has_new_assets[Test for CC Enterprise]","tests","Sat Apr 12 09:20:12 GMT 2025","passed","Sat Apr 12 09:20:12 GMT 2025","TestAssets","test_check_new_assets","",""
"","1","test_chainId[Test for Darwinia]","tests","Sat Apr 12 09:19:47 GMT 2025","passed","Sat Apr 12 09:19:47 GMT 2025","TestChainId","test_network_parameters","",""
"","73","test_rpc_method_is_available[Test for Crab, url: wss://crab-rpc.darwinia.network/]","tests","Sat Apr 12 09:21:48 GMT 2025","passed","Sat Apr 12 09:21:48 GMT 2025","","test_rpc_methods_availability","",""
"","0","test_precision[Test for Moonriver]","tests","Sat Apr 12 09:19:07 GMT 2025","passed","Sat Apr 12 09:19:07 GMT 2025","TestPrecision","test_network_parameters","",""
"","44","test_has_new_assets[Test for Kintsugi]","tests","Sat Apr 12 09:19:12 GMT 2025","passed","Sat Apr 12 09:19:12 GMT 2025","TestAssets","test_check_new_assets","",""
"","1","test_address_prefix[Test for GIANT]","tests","Sat Apr 12 09:20:00 GMT 2025","passed","Sat Apr 12 09:20:00 GMT 2025","TestNetworkPrefix","test_network_parameters","",""
"","33","test_rpc_node_is_synced[Test for Moonriver, url: wss://moonriver.public.curie.radiumblock.co/ws]","tests","Sat Apr 12 09:18:57 GMT 2025","passed","Sat Apr 12 09:18:57 GMT 2025","","test_substrate_node_is_synced","",""
"","0","test_precision[Test for Mangata X]","tests","Sat Apr 12 09:19:28 GMT 2025","passed","Sat Apr 12 09:19:28 GMT 2025","TestPrecision","test_network_parameters","",""
"","66","test_rpc_method_is_available[Test for Xode, url: wss://rpc-kr.xode.net]","tests","Sat Apr 12 09:22:54 GMT 2025","passed","Sat Apr 12 09:22:54 GMT 2025","","test_rpc_methods_availability","",""
"","118","test_rpc_method_is_available[Test for Kusama Asset Hub, url: wss://asset-hub-kusama-rpc.dwellir.com]","tests","Sat Apr 12 09:19:52 GMT 2025","passed","Sat Apr 12 09:19:52 GMT 2025","","test_rpc_methods_availability","",""
"","0","test_can_create_connection[Test for Avail, url: wss://zeref-api.slowops.xyz/ws]","tests","Sat Apr 12 09:22:30 GMT 2025","broken","Sat Apr 12 09:22:30 GMT 2025","","test_nodes_availability","",""
"","96","test_rpc_node_is_synced[Test for Energy Web X, url: wss://public-rpc.mainnet.energywebx.com/]","tests","Sat Apr 12 09:21:52 GMT 2025","passed","Sat Apr 12 09:21:52 GMT 2025","","test_substrate_node_is_synced","",""
"","10","test_has_new_assets[Test for Polkadot Collectives]","tests","Sat Apr 12 09:19:50 GMT 2025","passed","Sat Apr 12 09:19:50 GMT 2025","TestAssets","test_check_new_assets","",""
"","0","test_can_create_connection[Test for Kusama, url: wss://1rpc.io/ksm]","tests","Sat Apr 12 09:19:11 GMT 2025","passed","Sat Apr 12 09:19:11 GMT 2025","","test_nodes_availability","",""
"","110","test_rpc_method_is_available[Test for DeepBrain, url: wss://info.dbcwallet.io]","tests","Sat Apr 12 09:22:47 GMT 2025","passed","Sat Apr 12 09:22:47 GMT 2025","","test_rpc_methods_availability","",""
"","70","test_rpc_method_is_available[Test for KILT, url: wss://kilt.ibp.network]","tests","Sat Apr 12 09:19:37 GMT 2025","passed","Sat Apr 12 09:19:38 GMT 2025","","test_rpc_methods_availability","",""
