"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10","test_has_new_assets[Test for Avail]","tests","Tue Feb 03 09:16:29 UTC 2026","passed","Tue Feb 03 09:16:29 UTC 2026","TestAssets","test_check_new_assets","",""
"","0","test_can_create_connection[Test for Bifrost Polkadot, url: wss://bifrost-polkadot.dotters.network]","tests","Tue Feb 03 09:17:37 UTC 2026","passed","Tue Feb 03 09:17:37 UTC 2026","","test_nodes_availability","",""
"","17","test_rpc_node_is_synced[Test for Polkadot Coretime, url: wss://coretime-polkadot.dotters.network]","tests","Tue Feb 03 09:18:56 UTC 2026","passed","Tue Feb 03 09:18:56 UTC 2026","","test_substrate_node_is_synced","",""
"","1","test_address_prefix[Test for Energy Web X]","tests","Tue Feb 03 09:16:04 UTC 2026","passed","Tue Feb 03 09:16:04 UTC 2026","TestNetworkPrefix","test_network_parameters","",""
"","103","test_rpc_method_is_available[Test for Kusama Coretime, url: wss://sys.ibp.network/coretime-kusama]","tests","Tue Feb 03 09:19:21 UTC 2026","passed","Tue Feb 03 09:19:21 UTC 2026","","test_rpc_methods_availability","",""
"","100","test_rpc_method_is_available[Test for Kusama Relay, url: wss://kusama.dotters.network]","tests","Tue Feb 03 09:15:15 UTC 2026","passed","Tue Feb 03 09:15:15 UTC 2026","","test_rpc_methods_availability","",""
"","0","test_can_create_connection[Test for Westend (TESTNET), url: wss://westend.public.curie.radiumblock.co/ws]","tests","Tue Feb 03 09:15:42 UTC 2026","passed","Tue Feb 03 09:15:42 UTC 2026","","test_nodes_availability","",""
"","17","test_rpc_node_is_synced[Test for KILT, url: wss://kilt.ibp.network]","tests","Tue Feb 03 09:16:42 UTC 2026","passed","Tue Feb 03 09:16:42 UTC 2026","","test_substrate_node_is_synced","",""
"","1","test_precision[Test for DENTNet]","tests","Tue Feb 03 09:17:07 UTC 2026","passed","Tue Feb 03 09:17:07 UTC 2026","TestPrecision","test_network_parameters","",""
"","103","test_rpc_method_is_available[Test for Zeitgeist, url: wss://zeitgeist.api.onfinality.io/public-ws]","tests","Tue Feb 03 09:16:23 UTC 2026","passed","Tue Feb 03 09:16:23 UTC 2026","","test_rpc_methods_availability","",""
"","106","test_rpc_node_is_synced[Test for Centrifuge Parachain, url: wss://fullnode.centrifuge.io]","tests","Tue Feb 03 09:17:34 UTC 2026","passed","Tue Feb 03 09:17:35 UTC 2026","","test_substrate_node_is_synced","",""
"","175","test_rpc_method_is_available[Test for Moonbeam, url: wss://wss.api.moonbeam.network]","tests","Tue Feb 03 09:15:26 UTC 2026","passed","Tue Feb 03 09:15:26 UTC 2026","","test_rpc_methods_availability","",""
"","0","test_address_prefix[Test for Bittensor]","tests","Tue Feb 03 09:15:48 UTC 2026","passed","Tue Feb 03 09:15:48 UTC 2026","TestNetworkPrefix","test_network_parameters","",""
"","95","test_has_new_assets[Test for Altair]","tests","Tue Feb 03 09:15:04 UTC 2026","passed","Tue Feb 03 09:15:04 UTC 2026","TestAssets","test_check_new_assets","",""
"","13","test_has_new_assets[Test for Centrifuge Parachain]","tests","Tue Feb 03 09:15:28 UTC 2026","passed","Tue Feb 03 09:15:28 UTC 2026","TestAssets","test_check_new_assets","",""
"","0","test_can_create_connection[Test for Bittensor, url: wss://bittensor-finney.api.onfinality.io/public-ws]","tests","Tue Feb 03 09:17:43 UTC 2026","passed","Tue Feb 03 09:17:43 UTC 2026","","test_nodes_availability","",""
"","0","test_address_prefix[Test for Kusama Relay]","tests","Tue Feb 03 09:15:06 UTC 2026","passed","Tue Feb 03 09:15:06 UTC 2026","TestNetworkPrefix","test_network_parameters","",""
"","1","test_can_create_connection[Test for Altair, url: wss://altair.api.onfinality.io/public-ws]","tests","Tue Feb 03 09:16:38 UTC 2026","passed","Tue Feb 03 09:16:38 UTC 2026","","test_nodes_availability","",""
"","101","test_rpc_method_is_available[Test for Encointer, url: wss://encointer-kusama.dotters.network]","tests","Tue Feb 03 09:16:08 UTC 2026","passed","Tue Feb 03 09:16:08 UTC 2026","","test_rpc_methods_availability","",""
"","0","test_can_create_connection[Test for krest, url: wss://krest.api.onfinality.io/public-ws']","tests","Tue Feb 03 09:18:35 UTC 2026","passed","Tue Feb 03 09:18:35 UTC 2026","","test_nodes_availability","",""
"","0","test_precision[Test for Amplitude]","tests","Tue Feb 03 09:15:46 UTC 2026","passed","Tue Feb 03 09:15:46 UTC 2026","TestPrecision","test_network_parameters","",""
"","1","test_address_prefix[Test for Polkadex]","tests","Tue Feb 03 09:15:24 UTC 2026","passed","Tue Feb 03 09:15:24 UTC 2026","TestNetworkPrefix","test_network_parameters","",""
"","102","test_rpc_method_is_available[Test for Kusama Relay, url: wss://kusama.public.curie.radiumblock.co/ws]","tests","Tue Feb 03 09:15:40 UTC 2026","passed","Tue Feb 03 09:15:40 UTC 2026","","test_rpc_methods_availability","",""
"","12","test_has_new_assets[Test for Amplitude]","tests","Tue Feb 03 09:15:32 UTC 2026","passed","Tue Feb 03 09:15:33 UTC 2026","TestAssets","test_check_new_assets","",""
"","125","test_rpc_node_is_synced[Test for Kintsugi, url: wss://api-kusama.interlay.io/parachain]","tests","Tue Feb 03 09:16:19 UTC 2026","passed","Tue Feb 03 09:16:19 UTC 2026","","test_substrate_node_is_synced","",""
"","0","test_can_create_connection[Test for UNIQUE, url: wss://us-ws.unique.network/]","tests","Tue Feb 03 09:17:11 UTC 2026","passed","Tue Feb 03 09:17:11 UTC 2026","","test_nodes_availability","",""
"","130","test_rpc_node_is_synced[Test for Mythos, url: wss://polkadot-mythos-rpc.polkadot.io]","tests","Tue Feb 03 09:18:36 UTC 2026","passed","Tue Feb 03 09:18:37 UTC 2026","","test_substrate_node_is_synced","",""
"","24","test_rpc_node_is_synced[Test for Kusama Coretime, url: wss://rpc-coretime-kusama.luckyfriday.io]","tests","Tue Feb 03 09:19:01 UTC 2026","passed","Tue Feb 03 09:19:01 UTC 2026","","test_substrate_node_is_synced","",""
"","110","test_rpc_node_is_synced[Test for Tangle, url: wss://rpc.tangle.tools]","tests","Tue Feb 03 09:18:56 UTC 2026","passed","Tue Feb 03 09:18:56 UTC 2026","","test_substrate_node_is_synced","",""
"","0","test_can_create_connection[Test for Polkadot Relay, url: wss://polkadot.public.curie.radiumblock.co/ws]","tests","Tue Feb 03 09:15:37 UTC 2026","passed","Tue Feb 03 09:15:37 UTC 2026","","test_nodes_availability","",""
"","138","test_rpc_method_is_available[Test for Acala, url: wss://acala-rpc-2.aca-api.network/ws]","tests","Tue Feb 03 09:16:11 UTC 2026","passed","Tue Feb 03 09:16:11 UTC 2026","","test_rpc_methods_availability","",""
"","108","test_rpc_method_is_available[Test for Westend (TESTNET), url: wss://westend.public.curie.radiumblock.co/ws]","tests","Tue Feb 03 09:15:51 UTC 2026","passed","Tue Feb 03 09:15:51 UTC 2026","","test_rpc_methods_availability","",""
"","100","test_rpc_method_is_available[Test for GIANT, url: wss://rpc-anchor-2-mainnet-az-ue1.giantprotocol.org:443]","tests","Tue Feb 03 09:18:34 UTC 2026","passed","Tue Feb 03 09:18:34 UTC 2026","","test_rpc_methods_availability","",""
"","0","test_can_create_connection[Test for Phala, url: wss://phala-rpc.n.dwellir.com]","tests","Tue Feb 03 09:16:46 UTC 2026","broken","Tue Feb 03 09:16:46 UTC 2026","","test_nodes_availability","",""
"","8","test_has_new_assets[Test for DAO IPCI]","tests","Tue Feb 03 09:15:46 UTC 2026","passed","Tue Feb 03 09:15:46 UTC 2026","TestAssets","test_check_new_assets","",""
"","1","test_can_create_connection[Test for Polkadot Asset Hub, url: wss://asset-hub-polkadot-rpc.n.dwellir.com]","tests","Tue Feb 03 09:16:58 UTC 2026","passed","Tue Feb 03 09:16:58 UTC 2026","","test_nodes_availability","",""
"","0","test_address_prefix[Test for Heima]","tests","Tue Feb 03 09:15:40 UTC 2026","passed","Tue Feb 03 09:15:40 UTC 2026","TestNetworkPrefix","test_network_parameters","",""
"","0","test_precision[Test for krest]","tests","Tue Feb 03 09:16:59 UTC 2026","passed","Tue Feb 03 09:16:59 UTC 2026","TestPrecision","test_network_parameters","",""
"","10","test_has_new_assets[Test for Aleph Zero]","tests","Tue Feb 03 09:15:23 UTC 2026","passed","Tue Feb 03 09:15:23 UTC 2026","TestAssets","test_check_new_assets","",""
"","15","test_has_new_assets[Test for Shiden]","tests","Tue Feb 03 09:15:11 UTC 2026","passed","Tue Feb 03 09:15:11 UTC 2026","TestAssets","test_check_new_assets","",""
"","177","test_rpc_method_is_available[Test for Kusama Relay, url: wss://rpc.ibp.network/kusama]","tests","Tue Feb 03 09:15:11 UTC 2026","passed","Tue Feb 03 09:15:11 UTC 2026","","test_rpc_methods_availability","",""
"","10","test_has_new_assets[Test for Ajuna]","tests","Tue Feb 03 09:16:10 UTC 2026","passed","Tue Feb 03 09:16:10 UTC 2026","TestAssets","test_check_new_assets","",""
"","0","test_precision[Test for Robonomics]","tests","Tue Feb 03 09:15:44 UTC 2026","passed","Tue Feb 03 09:15:44 UTC 2026","TestPrecision","test_network_parameters","",""
"","0","test_can_create_connection[Test for Nodle Parachain, url: wss://nodle-parachain.api.onfinality.io/public-ws]","tests","Tue Feb 03 09:16:35 UTC 2026","passed","Tue Feb 03 09:16:35 UTC 2026","","test_nodes_availability","",""
"","11","test_has_new_assets[Test for Zeitgeist]","tests","Tue Feb 03 09:15:55 UTC 2026","passed","Tue Feb 03 09:15:55 UTC 2026","TestAssets","test_check_new_assets","",""
"","1","test_can_create_connection[Test for Kusama Relay, url: wss://1rpc.io/ksm]","tests","Tue Feb 03 09:15:26 UTC 2026","passed","Tue Feb 03 09:15:26 UTC 2026","","test_nodes_availability","",""
"","51","test_rpc_node_is_synced[Test for Polkadot Collectives, url: wss://collectives.public.curie.radiumblock.co/ws]","tests","Tue Feb 03 09:18:32 UTC 2026","passed","Tue Feb 03 09:18:32 UTC 2026","","test_substrate_node_is_synced","",""
"","0","test_can_create_connection[Test for Hyperbridge Nexus, url: wss://hyperbridge-nexus-rpc.blockops.network]","tests","Tue Feb 03 09:19:06 UTC 2026","passed","Tue Feb 03 09:19:06 UTC 2026","","test_nodes_availability","",""
"","99","test_rpc_method_is_available[Test for Moonbeam, url: wss://moonbeam.dotters.network]","tests","Tue Feb 03 09:15:33 UTC 2026","passed","Tue Feb 03 09:15:34 UTC 2026","","test_rpc_methods_availability","",""
"","95","test_rpc_method_is_available[Test for Polkadot Coretime, url: wss://rpc-coretime-polkadot.luckyfriday.io]","tests","Tue Feb 03 09:19:19 UTC 2026","passed","Tue Feb 03 09:19:19 UTC 2026","","test_rpc_methods_availability","",""
"","171","test_rpc_method_is_available[Test for Kusama Relay, url: wss://apps-kusama-rpc.polkadot.io]","tests","Tue Feb 03 09:15:21 UTC 2026","passed","Tue Feb 03 09:15:21 UTC 2026","","test_rpc_methods_availability","",""
"","150","test_rpc_node_is_synced[Test for Karura, url: wss://karura-rpc-3.aca-api.network/ws]","tests","Tue Feb 03 09:15:19 UTC 2026","passed","Tue Feb 03 09:15:19 UTC 2026","","test_substrate_node_is_synced","",""
"","23","test_rpc_node_is_synced[Test for Polkadot Relay, url: wss://rpc-polkadot.luckyfriday.io]","tests","Tue Feb 03 09:16:01 UTC 2026","passed","Tue Feb 03 09:16:01 UTC 2026","","test_substrate_node_is_synced","",""
