"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 17 00:13:40 GMT 2023","Tue Jan 17 00:13:41 GMT 2023","661","tests","test_nodes_availability","","","","test_can_create_connection[Test for Crust Shadow, url: wss://rpc2-shadow.crust.network/]",""
"passed","Tue Jan 17 00:20:03 GMT 2023","Tue Jan 17 00:20:05 GMT 2023","2152","tests","test_network_parameters","TestPrecision","","","test_precision[Test for UNIQUE]",""
"passed","Tue Jan 17 00:19:45 GMT 2023","Tue Jan 17 00:19:47 GMT 2023","2172","tests","test_network_parameters","TestPrecision","","","test_precision[Test for KILT]",""
"passed","Tue Jan 17 00:13:50 GMT 2023","Tue Jan 17 00:13:56 GMT 2023","6228","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Parallel Heiko]",""
"passed","Tue Jan 17 00:26:15 GMT 2023","Tue Jan 17 00:26:15 GMT 2023","236","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Litmus network]","testBalancesLoading[Getting balance for Litmus network]",""
"passed","Tue Jan 17 00:13:32 GMT 2023","Tue Jan 17 00:13:32 GMT 2023","749","tests","test_nodes_availability","","","","test_can_create_connection[Test for Robonomics, url: wss://robonomics.leemo.me]",""
"passed","Tue Jan 17 00:13:23 GMT 2023","Tue Jan 17 00:13:23 GMT 2023","497","tests","test_nodes_availability","","","","test_can_create_connection[Test for Bifrost Kusama, url: wss://bifrost-parachain.api.onfinality.io/public-ws]",""
"passed","Tue Jan 17 00:13:20 GMT 2023","Tue Jan 17 00:13:24 GMT 2023","3995","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Statemine]",""
"passed","Tue Jan 17 00:26:15 GMT 2023","Tue Jan 17 00:26:16 GMT 2023","187","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Zeitgeist network]","testBalancesLoading[Getting balance for Zeitgeist network]",""
"passed","Tue Jan 17 00:19:49 GMT 2023","Tue Jan 17 00:19:51 GMT 2023","2356","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Crab]",""
"passed","Tue Jan 17 00:14:06 GMT 2023","Tue Jan 17 00:14:07 GMT 2023","852","tests","test_nodes_availability","","","","test_can_create_connection[Test for Snow, url: wss://snow-rpc.icenetwork.io]",""
"passed","Tue Jan 17 00:14:17 GMT 2023","Tue Jan 17 00:14:21 GMT 2023","4773","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Polkadex Solochain]",""
"passed","Tue Jan 17 00:19:21 GMT 2023","Tue Jan 17 00:19:23 GMT 2023","2131","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Acala]",""
"passed","Tue Jan 17 00:19:51 GMT 2023","Tue Jan 17 00:19:53 GMT 2023","1722","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Nodle Parachain]",""
