"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","147","test_rpc_node_is_synced[Test for Kusama People, url: wss://kusama-people-rpc.polkadot.io]","tests","Thu Mar 19 15:19:20 UTC 2026","passed","Thu Mar 19 15:19:20 UTC 2026","","test_substrate_node_is_synced","",""
"","1","test_precision[Test for 3DPass]","tests","Thu Mar 19 15:19:54 UTC 2026","passed","Thu Mar 19 15:19:54 UTC 2026","TestPrecision","test_network_parameters","",""
"","0","test_chainId[Test for Polkadot Bridge Hub]","tests","Thu Mar 19 15:19:55 UTC 2026","passed","Thu Mar 19 15:19:55 UTC 2026","TestChainId","test_network_parameters","",""
"","47","test_rpc_node_is_synced[Test for Polkadot People, url: wss://people-polkadot.public.curie.radiumblock.co/ws]","tests","Thu Mar 19 15:19:15 UTC 2026","passed","Thu Mar 19 15:19:15 UTC 2026","","test_substrate_node_is_synced","",""
"","0","test_address_prefix[Test for Polkadex]","tests","Thu Mar 19 15:19:21 UTC 2026","passed","Thu Mar 19 15:19:21 UTC 2026","TestNetworkPrefix","test_network_parameters","",""
"","0","test_precision[Test for Polkadot Relay]","tests","Thu Mar 19 15:18:57 UTC 2026","passed","Thu Mar 19 15:18:57 UTC 2026","TestPrecision","test_network_parameters","",""
"","165","test_rpc_node_is_synced[Test for UNIQUE, url: wss://asia-ws.unique.network/]","tests","Thu Mar 19 15:21:27 UTC 2026","passed","Thu Mar 19 15:21:27 UTC 2026","","test_substrate_node_is_synced","",""
"","0","test_address_prefix[Test for Kusama Relay]","tests","Thu Mar 19 15:19:02 UTC 2026","passed","Thu Mar 19 15:19:02 UTC 2026","TestNetworkPrefix","test_network_parameters","",""
"","0","test_address_prefix[Test for Phala]","tests","Thu Mar 19 15:19:54 UTC 2026","passed","Thu Mar 19 15:19:54 UTC 2026","TestNetworkPrefix","test_network_parameters","",""
"","46","test_rpc_node_is_synced[Test for Polkadot Collectives, url: wss://collectives.public.curie.radiumblock.co/ws]","tests","Thu Mar 19 15:22:23 UTC 2026","passed","Thu Mar 19 15:22:23 UTC 2026","","test_substrate_node_is_synced","",""
"","269","test_rpc_node_is_synced[Test for DENTNet, url: wss://rpc.dentnet.io/ws]","tests","Thu Mar 19 15:22:52 UTC 2026","passed","Thu Mar 19 15:22:52 UTC 2026","","test_substrate_node_is_synced","",""
"","70","test_rpc_node_is_synced[Test for GIANT, url: wss://rpc-anchor-1-mainnet-az-ue1.giantprotocol.org:443]","tests","Thu Mar 19 15:22:03 UTC 2026","passed","Thu Mar 19 15:22:03 UTC 2026","","test_substrate_node_is_synced","",""
"","20","test_rpc_node_is_synced[Test for Polkadot Relay, url: wss://polkadot.dotters.network]","tests","Thu Mar 19 15:19:16 UTC 2026","passed","Thu Mar 19 15:19:16 UTC 2026","","test_substrate_node_is_synced","",""
"","0","test_precision[Test for Bittensor]","tests","Thu Mar 19 15:19:46 UTC 2026","passed","Thu Mar 19 15:19:46 UTC 2026","TestPrecision","test_network_parameters","",""
"","0","test_precision[Test for GIANT]","tests","Thu Mar 19 15:20:00 UTC 2026","passed","Thu Mar 19 15:20:00 UTC 2026","TestPrecision","test_network_parameters","",""
"","155","test_rpc_node_is_synced[Test for Energy Web X, url: wss://public-rpc.mainnet.energywebx.com/]","tests","Thu Mar 19 15:22:34 UTC 2026","passed","Thu Mar 19 15:22:34 UTC 2026","","test_substrate_node_is_synced","",""
"","20","test_rpc_node_is_synced[Test for Kusama Asset Hub, url: wss://sys.ibp.network/statemine]","tests","Thu Mar 19 15:20:18 UTC 2026","passed","Thu Mar 19 15:20:18 UTC 2026","","test_substrate_node_is_synced","",""
"","0","test_chainId[Test for KILT]","tests","Thu Mar 19 15:18:56 UTC 2026","passed","Thu Mar 19 15:18:56 UTC 2026","TestChainId","test_network_parameters","",""
"","155","test_rpc_node_is_synced[Test for Westend (TESTNET), url: wss://westend-rpc.polkadot.io]","tests","Thu Mar 19 15:19:46 UTC 2026","passed","Thu Mar 19 15:19:46 UTC 2026","","test_substrate_node_is_synced","",""
"","0","test_address_prefix[Test for Vara]","tests","Thu Mar 19 15:19:58 UTC 2026","passed","Thu Mar 19 15:19:58 UTC 2026","TestNetworkPrefix","test_network_parameters","",""
"","154","test_rpc_node_is_synced[Test for Encointer, url: wss://api.kusama.encointer.org]","tests","Thu Mar 19 15:20:00 UTC 2026","passed","Thu Mar 19 15:20:00 UTC 2026","","test_substrate_node_is_synced","",""
"","56","test_rpc_node_is_synced[Test for Pendulum, url: wss://rpc-pendulum.prd.pendulumchain.tech]","tests","Thu Mar 19 15:21:36 UTC 2026","passed","Thu Mar 19 15:21:36 UTC 2026","","test_substrate_node_is_synced","",""
"","0","test_precision[Test for Acala]","tests","Thu Mar 19 15:19:14 UTC 2026","passed","Thu Mar 19 15:19:14 UTC 2026","TestPrecision","test_network_parameters","",""
"","73","test_rpc_node_is_synced[Test for Bifrost Polkadot, url: wss://bifrost-polkadot.dotters.network]","tests","Thu Mar 19 15:21:17 UTC 2026","passed","Thu Mar 19 15:21:18 UTC 2026","","test_substrate_node_is_synced","",""
"","0","test_chainId[Test for Mythos]","tests","Thu Mar 19 15:20:07 UTC 2026","passed","Thu Mar 19 15:20:07 UTC 2026","TestChainId","test_network_parameters","",""
"","0","test_chainId[Test for Acurast]","tests","Thu Mar 19 15:20:31 UTC 2026","passed","Thu Mar 19 15:20:31 UTC 2026","TestChainId","test_network_parameters","",""
"","163","test_rpc_node_is_synced[Test for Crust Shadow, url: wss://rpc-shadow.crust.network/]","tests","Thu Mar 19 15:20:27 UTC 2026","passed","Thu Mar 19 15:20:27 UTC 2026","","test_substrate_node_is_synced","",""
"","0","test_rpc_node_is_synced[Test for Crab, url: wss://crab-rpc.darwinia.network/]","tests","Thu Mar 19 15:22:12 UTC 2026","broken","Thu Mar 19 15:22:12 UTC 2026","","test_substrate_node_is_synced","",""
"","0","test_chainId[Test for Energy Web X]","tests","Thu Mar 19 15:19:59 UTC 2026","passed","Thu Mar 19 15:19:59 UTC 2026","TestChainId","test_network_parameters","",""
