"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 06 16:01:27 GMT 2023","Fri Oct 06 16:01:27 GMT 2023","498","tests","test_nodes_availability","","","","test_can_create_connection[Test for Acala, url: wss://acala-rpc.dwellir.com]",""
"passed","Fri Oct 06 16:02:01 GMT 2023","Fri Oct 06 16:02:02 GMT 2023","514","tests","test_nodes_availability","","","","test_can_create_connection[Test for Subsocial, url: wss://para.f3joule.space]",""
"passed","Fri Oct 06 16:01:35 GMT 2023","Fri Oct 06 16:01:36 GMT 2023","462","tests","test_eth_nodes_availability","TestETHNodesAvailability","","","test_rpc_node_is_synced[Test for Ethereum, url: https://api.securerpc.com/v1]",""
"passed","Fri Oct 06 16:01:47 GMT 2023","Fri Oct 06 16:01:48 GMT 2023","457","tests","test_nodes_availability","","","","test_can_create_connection[Test for KILT, url: wss://spiritnet.api.onfinality.io/public-ws]",""
"passed","Fri Oct 06 16:01:23 GMT 2023","Fri Oct 06 16:01:23 GMT 2023","233","tests","test_nodes_availability","","","","test_can_create_connection[Test for Kusama, url: wss://rpc.ibp.network/kusama]",""
"passed","Fri Oct 06 16:19:15 GMT 2023","Fri Oct 06 16:19:15 GMT 2023","151","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Ajuna]","testBalancesLoading[Ajuna]",""
"passed","Fri Oct 06 16:02:13 GMT 2023","Fri Oct 06 16:02:22 GMT 2023","8998","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Litmus]",""
"passed","Fri Oct 06 16:01:37 GMT 2023","Fri Oct 06 16:01:38 GMT 2023","499","tests","test_nodes_availability","","","","test_can_create_connection[Test for Nodle Parachain, url: wss://eden-rpc.dwellir.com]",""
"passed","Fri Oct 06 16:01:38 GMT 2023","Fri Oct 06 16:01:38 GMT 2023","484","tests","test_nodes_availability","","","","test_can_create_connection[Test for Phala, url: wss://phala-rpc.dwellir.com]",""
"passed","Fri Oct 06 16:02:02 GMT 2023","Fri Oct 06 16:02:03 GMT 2023","942","tests","test_nodes_availability","","","","test_can_create_connection[Test for Crust Shadow, url: wss://rpc2-shadow.crust.network/]",""
