"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 18 08:01:47 GMT 2023","Mon Sep 18 08:01:47 GMT 2023","574","tests","test_nodes_availability","","","","test_can_create_connection[Test for Westend, url: wss://westend-rpc.polkadot.io]",""
"passed","Mon Sep 18 08:02:07 GMT 2023","Mon Sep 18 08:02:09 GMT 2023","2111","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Aleph Zero]",""
"passed","Mon Sep 18 08:02:03 GMT 2023","Mon Sep 18 08:02:10 GMT 2023","7121","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Centrifuge Parachain]",""
"passed","Mon Sep 18 08:01:36 GMT 2023","Mon Sep 18 08:01:36 GMT 2023","545","tests","test_nodes_availability","","","","test_can_create_connection[Test for Polkadot, url: wss://polkadot-rpc.dwellir.com]",""
"passed","Mon Sep 18 08:03:05 GMT 2023","Mon Sep 18 08:03:08 GMT 2023","3015","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Jur]",""
"passed","Mon Sep 18 08:15:05 GMT 2023","Mon Sep 18 08:15:05 GMT 2023","125","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Parallel Heiko network]","testBalancesLoading[Getting balance for Parallel Heiko network]",""
"passed","Mon Sep 18 08:02:08 GMT 2023","Mon Sep 18 08:02:14 GMT 2023","6744","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Centrifuge Parachain]",""
"passed","Mon Sep 18 08:02:01 GMT 2023","Mon Sep 18 08:02:03 GMT 2023","1067","tests","test_nodes_availability","","","","test_can_create_connection[Test for Integritee Parachain, url: wss://integritee-kusama.api.onfinality.io/public-ws]",""
"passed","Mon Sep 18 08:02:07 GMT 2023","Mon Sep 18 08:02:09 GMT 2023","1667","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Aleph Zero]",""
"passed","Mon Sep 18 08:15:02 GMT 2023","Mon Sep 18 08:15:02 GMT 2023","259","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Clover network]","testBalancesLoading[Getting balance for Clover network]",""
"broken","Mon Sep 18 08:15:08 GMT 2023","Mon Sep 18 08:16:28 GMT 2023","80052","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for DAO IPCI network]","testBalancesLoading[Getting balance for DAO IPCI network]",""
"passed","Mon Sep 18 08:15:00 GMT 2023","Mon Sep 18 08:15:00 GMT 2023","39","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Edgeware network]","testBalancesLoading[Getting balance for Edgeware network]",""
"passed","Mon Sep 18 08:01:37 GMT 2023","Mon Sep 18 08:01:37 GMT 2023","172","tests","test_nodes_availability","","","","test_can_create_connection[Test for Polkadot, url: wss://rpc-polkadot.luckyfriday.io]",""
"passed","Mon Sep 18 08:15:07 GMT 2023","Mon Sep 18 08:15:07 GMT 2023","49","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Amplitude network]","testBalancesLoading[Getting balance for Amplitude network]",""
"passed","Mon Sep 18 08:02:59 GMT 2023","Mon Sep 18 08:03:01 GMT 2023","2251","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Hashed Network]",""
"passed","Mon Sep 18 08:15:02 GMT 2023","Mon Sep 18 08:15:02 GMT 2023","165","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Basilisk network]","testBalancesLoading[Getting balance for Basilisk network]",""
"passed","Mon Sep 18 08:01:52 GMT 2023","Mon Sep 18 08:01:52 GMT 2023","840","tests","test_nodes_availability","","","","test_can_create_connection[Test for Zeitgeist, url: wss://zeitgeist.api.onfinality.io/public-ws]",""
"passed","Mon Sep 18 08:03:07 GMT 2023","Mon Sep 18 08:03:07 GMT 2023","170","tests","test_nodes_availability","","","","test_can_create_connection[Test for GIANT, url: wss://rpc-anchor-1-giant-mainnet-ue1.giantprotocol.org:443]",""
"passed","Mon Sep 18 08:02:04 GMT 2023","Mon Sep 18 08:02:06 GMT 2023","2737","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Polkadot Asset Hub]",""
"passed","Mon Sep 18 08:02:21 GMT 2023","Mon Sep 18 08:02:22 GMT 2023","593","tests","test_nodes_availability","","","","test_can_create_connection[Test for Interlay, url: wss://api.interlay.io/parachain]",""
"passed","Mon Sep 18 08:03:09 GMT 2023","Mon Sep 18 08:03:09 GMT 2023","196","tests","test_nodes_availability","","","","test_can_create_connection[Test for Kusama Bridge Hub, url: wss://sys.dotters.network/bridgehub-kusama]",""
"passed","Mon Sep 18 08:01:53 GMT 2023","Mon Sep 18 08:01:57 GMT 2023","4116","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for HydraDX]",""
"passed","Mon Sep 18 08:14:17 GMT 2023","Mon Sep 18 08:14:57 GMT 2023","39937","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Shiden network]","testBalancesLoading[Getting balance for Shiden network]",""
"passed","Mon Sep 18 08:02:01 GMT 2023","Mon Sep 18 08:02:01 GMT 2023","914","tests","test_nodes_availability","","","","test_can_create_connection[Test for Crust Shadow, url: wss://rpc-shadow.crust.network/]",""
"broken","Mon Sep 18 08:02:35 GMT 2023","Mon Sep 18 08:02:35 GMT 2023","72","tests","test_nodes_availability","","","","test_can_create_connection[Test for Efinity, url: wss://efinity-rpc.dwellir.com]",""
"passed","Mon Sep 18 08:02:54 GMT 2023","Mon Sep 18 08:02:59 GMT 2023","4890","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Ternoa]",""
"passed","Mon Sep 18 08:01:44 GMT 2023","Mon Sep 18 08:01:49 GMT 2023","5491","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Kintsugi]",""
"passed","Mon Sep 18 08:14:58 GMT 2023","Mon Sep 18 08:15:00 GMT 2023","1752","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Karura network]","testBalancesLoading[Getting balance for Karura network]",""
"passed","Mon Sep 18 08:01:30 GMT 2023","Mon Sep 18 08:01:43 GMT 2023","13232","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Bifrost Kusama]",""
"passed","Mon Sep 18 08:03:09 GMT 2023","Mon Sep 18 08:03:09 GMT 2023","205","tests","test_nodes_availability","","","","test_can_create_connection[Test for Polkadot Collectives, url: wss://sys.ibp.network/collectives-polkadot]",""
"passed","Mon Sep 18 08:15:05 GMT 2023","Mon Sep 18 08:15:05 GMT 2023","115","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Polkadex Solochain network]","testBalancesLoading[Getting balance for Polkadex Solochain network]",""
"passed","Mon Sep 18 08:01:25 GMT 2023","Mon Sep 18 08:01:32 GMT 2023","6639","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Karura]",""
"passed","Mon Sep 18 08:02:20 GMT 2023","Mon Sep 18 08:02:22 GMT 2023","1857","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Imbue]",""
"passed","Mon Sep 18 08:15:07 GMT 2023","Mon Sep 18 08:15:07 GMT 2023","142","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for GM network]","testBalancesLoading[Getting balance for GM network]",""
"passed","Mon Sep 18 08:16:30 GMT 2023","Mon Sep 18 08:16:30 GMT 2023","118","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Manta network]","testBalancesLoading[Getting balance for Manta network]",""
"passed","Mon Sep 18 08:01:40 GMT 2023","Mon Sep 18 08:01:41 GMT 2023","854","tests","test_nodes_availability","","","","test_can_create_connection[Test for Bifrost Kusama, url: wss://bifrost-rpc.liebi.com/ws]",""
"passed","Mon Sep 18 08:02:18 GMT 2023","Mon Sep 18 08:02:20 GMT 2023","2697","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Kabocha]",""
"passed","Mon Sep 18 08:01:39 GMT 2023","Mon Sep 18 08:01:39 GMT 2023","955","tests","test_nodes_availability","","","","test_can_create_connection[Test for Shiden, url: wss://shiden.api.onfinality.io/public-ws]",""
"passed","Mon Sep 18 08:02:04 GMT 2023","Mon Sep 18 08:02:08 GMT 2023","4175","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Nodle Parachain]",""
"passed","Mon Sep 18 08:01:25 GMT 2023","Mon Sep 18 08:01:39 GMT 2023","13899","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Bifrost Kusama]",""
"passed","Mon Sep 18 08:03:06 GMT 2023","Mon Sep 18 08:03:06 GMT 2023","476","tests","test_nodes_availability","","","","test_can_create_connection[Test for Crab, url: wss://darwiniacrab-rpc.dwellir.com]",""
"passed","Mon Sep 18 08:03:10 GMT 2023","Mon Sep 18 08:03:11 GMT 2023","664","tests","test_nodes_availability","","","","test_can_create_connection[Test for krest, url: wss://wss-krest.peaq.network]",""
"passed","Mon Sep 18 08:03:03 GMT 2023","Mon Sep 18 08:03:07 GMT 2023","3989","tests","test_network_parameters","TestPrecision","","","test_precision[Test for krest]",""
"passed","Mon Sep 18 08:03:09 GMT 2023","Mon Sep 18 08:03:10 GMT 2023","616","tests","test_nodes_availability","","","","test_can_create_connection[Test for Kusama Bridge Hub, url: wss://ksm-rpc.stakeworld.io/bridgehub]",""
"passed","Mon Sep 18 08:01:38 GMT 2023","Mon Sep 18 08:01:38 GMT 2023","351","tests","test_eth_nodes_availability","TestETHNodesAvailability","","","test_rpc_node_work_fast[Test for Ethereum, url: https://eth-mainnet.public.blastapi.io]",""
"passed","Mon Sep 18 08:02:36 GMT 2023","Mon Sep 18 08:02:38 GMT 2023","2242","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Myriad]",""
"passed","Mon Sep 18 08:03:10 GMT 2023","Mon Sep 18 08:03:18 GMT 2023","8136","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Polymesh]",""
"passed","Mon Sep 18 08:01:34 GMT 2023","Mon Sep 18 08:01:38 GMT 2023","3093","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Kusama Asset Hub]",""
"passed","Mon Sep 18 08:02:26 GMT 2023","Mon Sep 18 08:02:27 GMT 2023","438","tests","test_nodes_availability","","","","test_can_create_connection[Test for Turing, url: wss://turing-rpc.dwellir.com]",""
"passed","Mon Sep 18 08:15:04 GMT 2023","Mon Sep 18 08:15:04 GMT 2023","132","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Subsocial Parachain network]","testBalancesLoading[Getting balance for Subsocial Parachain network]",""
"passed","Mon Sep 18 08:02:07 GMT 2023","Mon Sep 18 08:02:12 GMT 2023","4891","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Interlay]",""
"passed","Mon Sep 18 08:01:41 GMT 2023","Mon Sep 18 08:01:44 GMT 2023","3539","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Kusama Asset Hub]",""
"passed","Mon Sep 18 08:02:31 GMT 2023","Mon Sep 18 08:02:31 GMT 2023","401","tests","test_nodes_availability","","","","test_can_create_connection[Test for Mangata X, url: wss://kusama-archive.mangata.online]",""
"passed","Mon Sep 18 08:01:41 GMT 2023","Mon Sep 18 08:01:41 GMT 2023","479","tests","test_nodes_availability","","","","test_can_create_connection[Test for Basilisk, url: wss://basilisk-rpc.dwellir.com]",""
"passed","Mon Sep 18 08:15:07 GMT 2023","Mon Sep 18 08:15:08 GMT 2023","136","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Ternoa network]","testBalancesLoading[Getting balance for Ternoa network]",""
"passed","Mon Sep 18 08:02:28 GMT 2023","Mon Sep 18 08:02:28 GMT 2023","274","tests","test_nodes_availability","","","","test_can_create_connection[Test for UNIQUE, url: wss://us-ws.unique.network/]",""
"passed","Mon Sep 18 08:02:34 GMT 2023","Mon Sep 18 08:02:41 GMT 2023","6515","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Litentry]",""
"passed","Mon Sep 18 08:02:33 GMT 2023","Mon Sep 18 08:02:36 GMT 2023","2859","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Mangata X]",""
"passed","Mon Sep 18 08:01:48 GMT 2023","Mon Sep 18 08:01:48 GMT 2023","89","tests","test_nodes_availability","","","","test_can_create_connection[Test for QUARTZ, url: wss://us-ws-quartz.unique.network]",""
"passed","Mon Sep 18 08:01:37 GMT 2023","Mon Sep 18 08:01:41 GMT 2023","4261","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Moonbeam]",""
"passed","Mon Sep 18 08:01:37 GMT 2023","Mon Sep 18 08:01:37 GMT 2023","474","tests","test_nodes_availability","","","","test_can_create_connection[Test for Kusama Asset Hub, url: wss://statemine-rpc.dwellir.com]",""
"passed","Mon Sep 18 08:16:28 GMT 2023","Mon Sep 18 08:16:28 GMT 2023","113","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Aventus network]","testBalancesLoading[Getting balance for Aventus network]",""
"passed","Mon Sep 18 08:02:06 GMT 2023","Mon Sep 18 08:02:08 GMT 2023","1762","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Aleph Zero]",""
"passed","Mon Sep 18 08:15:02 GMT 2023","Mon Sep 18 08:15:03 GMT 2023","213","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Picasso network]","testBalancesLoading[Getting balance for Picasso network]",""
"passed","Mon Sep 18 08:01:38 GMT 2023","Mon Sep 18 08:01:38 GMT 2023","264","tests","test_nodes_availability","","","","test_can_create_connection[Test for Polkadot, url: wss://rpc.dotters.network/polkadot]",""
"passed","Mon Sep 18 08:03:09 GMT 2023","Mon Sep 18 08:03:09 GMT 2023","127","tests","test_nodes_availability","","","","test_can_create_connection[Test for Polkadot Collectives, url: wss://sys.dotters.network/collectives-polkadot]",""
"passed","Mon Sep 18 08:01:35 GMT 2023","Mon Sep 18 08:01:38 GMT 2023","3141","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Moonriver]",""
"passed","Mon Sep 18 08:02:27 GMT 2023","Mon Sep 18 08:02:28 GMT 2023","443","tests","test_nodes_availability","","","","test_can_create_connection[Test for UNIQUE, url: wss://eu-ws.unique.network/]",""
"passed","Mon Sep 18 08:02:20 GMT 2023","Mon Sep 18 08:02:20 GMT 2023","127","tests","test_nodes_availability","","","","test_can_create_connection[Test for Karura, url: wss://karura-rpc-3.aca-api.network/ws]",""
"passed","Mon Sep 18 08:02:39 GMT 2023","Mon Sep 18 08:02:45 GMT 2023","6671","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Litentry]",""
"passed","Mon Sep 18 08:01:42 GMT 2023","Mon Sep 18 08:01:45 GMT 2023","3045","tests","test_network_parameters","TestChainId","","","test_chainId[Test for QUARTZ]",""
"passed","Mon Sep 18 08:02:53 GMT 2023","Mon Sep 18 08:02:53 GMT 2023","556","tests","test_nodes_availability","","","","test_can_create_connection[Test for XX network, url: wss://rpc-do.xx.network]",""
"passed","Mon Sep 18 08:01:42 GMT 2023","Mon Sep 18 08:01:43 GMT 2023","1082","tests","test_nodes_availability","","","","test_can_create_connection[Test for Altair, url: wss://altair.api.onfinality.io/public-ws]",""
"passed","Mon Sep 18 08:03:14 GMT 2023","Mon Sep 18 08:03:17 GMT 2023","3099","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Polkadot Bridge Hub]",""
"passed","Mon Sep 18 08:03:12 GMT 2023","Mon Sep 18 08:03:15 GMT 2023","2975","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Frequency]",""
"passed","Mon Sep 18 08:16:29 GMT 2023","Mon Sep 18 08:16:29 GMT 2023","34","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Kusama Bridge Hub network]","testBalancesLoading[Getting balance for Kusama Bridge Hub network]",""
"passed","Mon Sep 18 08:01:39 GMT 2023","Mon Sep 18 08:01:40 GMT 2023","636","tests","test_eth_nodes_availability","TestETHNodesAvailability","","","test_rpc_node_is_synced[Test for Ethereum, url: https://eth-mainnet.public.blastapi.io]",""
"passed","Mon Sep 18 08:03:06 GMT 2023","Mon Sep 18 08:03:12 GMT 2023","6686","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for 3DPass]",""
"passed","Mon Sep 18 08:15:00 GMT 2023","Mon Sep 18 08:15:00 GMT 2023","100","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Moonbeam network]","testBalancesLoading[Getting balance for Moonbeam network]",""
"passed","Mon Sep 18 08:03:09 GMT 2023","Mon Sep 18 08:03:12 GMT 2023","2631","tests","test_network_parameters","TestChainId","","","test_chainId[Test for GIANT]",""
"passed","Mon Sep 18 08:02:09 GMT 2023","Mon Sep 18 08:02:15 GMT 2023","6633","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Composable Finance]",""
"passed","Mon Sep 18 08:01:51 GMT 2023","Mon Sep 18 08:01:56 GMT 2023","5080","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Kintsugi]",""
"passed","Mon Sep 18 08:01:49 GMT 2023","Mon Sep 18 08:01:53 GMT 2023","4025","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Subsocial]",""
"passed","Mon Sep 18 08:01:52 GMT 2023","Mon Sep 18 08:01:55 GMT 2023","2987","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Moonbeam]",""
