"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26","test_rpc_node_is_synced[Test for Phala, url: wss://phala.public.curie.radiumblock.co/ws]","tests","Tue Nov 18 15:07:38 UTC 2025","passed","Tue Nov 18 15:07:38 UTC 2025","","test_substrate_node_is_synced","",""
"","34","test_rpc_node_is_synced[Test for CC Enterprise, url: wss://mainnet.creditcoin.network/ws]","tests","Tue Nov 18 15:09:18 UTC 2025","passed","Tue Nov 18 15:09:18 UTC 2025","","test_substrate_node_is_synced","",""
"","0","test_chainId[Test for Interlay]","tests","Tue Nov 18 15:06:10 UTC 2025","passed","Tue Nov 18 15:06:10 UTC 2025","TestChainId","test_network_parameters","",""
"","130","test_rpc_method_is_available[Test for Bifrost Kusama, url: wss://bifrost-rpc.liebi.com/ws]","tests","Tue Nov 18 15:06:57 UTC 2025","passed","Tue Nov 18 15:06:57 UTC 2025","","test_rpc_methods_availability","",""
"","1","test_precision[Test for Polkadot Asset Hub]","tests","Tue Nov 18 15:05:58 UTC 2025","passed","Tue Nov 18 15:05:58 UTC 2025","TestPrecision","test_network_parameters","",""
"","0","test_address_prefix[Test for Kreivo]","tests","Tue Nov 18 15:07:16 UTC 2025","passed","Tue Nov 18 15:07:16 UTC 2025","TestNetworkPrefix","test_network_parameters","",""
"","148","test_rpc_node_is_synced[Test for Astar, url: wss://rpc.astar.network]","tests","Tue Nov 18 15:07:00 UTC 2025","passed","Tue Nov 18 15:07:00 UTC 2025","","test_substrate_node_is_synced","",""
"","176","test_rpc_method_is_available[Test for Manta Atlantic, url: wss://ws.manta.systems]","tests","Tue Nov 18 15:08:41 UTC 2025","passed","Tue Nov 18 15:08:41 UTC 2025","","test_rpc_methods_availability","",""
"","0","test_precision[Test for Kintsugi]","tests","Tue Nov 18 15:06:10 UTC 2025","passed","Tue Nov 18 15:06:10 UTC 2025","TestPrecision","test_network_parameters","",""
"","1","test_can_create_connection[Test for Kusama Coretime, url: wss://kusama-coretime-rpc.polkadot.io]","tests","Tue Nov 18 15:09:39 UTC 2025","passed","Tue Nov 18 15:09:39 UTC 2025","","test_nodes_availability","",""
"","0","test_address_prefix[Test for Polkadot Collectives]","tests","Tue Nov 18 15:06:59 UTC 2025","passed","Tue Nov 18 15:06:59 UTC 2025","TestNetworkPrefix","test_network_parameters","",""
"","146","test_rpc_node_is_synced[Test for Polkadot Asset Hub, url: wss://asset-hub-polkadot-rpc.n.dwellir.com]","tests","Tue Nov 18 15:07:22 UTC 2025","passed","Tue Nov 18 15:07:22 UTC 2025","","test_substrate_node_is_synced","",""
"","0","test_address_prefix[Test for Kintsugi]","tests","Tue Nov 18 15:06:17 UTC 2025","passed","Tue Nov 18 15:06:17 UTC 2025","TestNetworkPrefix","test_network_parameters","",""
