"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_can_create_connection[Test for Polkadot People, url: wss://polkadot-people-rpc.polkadot.io]","tests","2026-08-09","passed","2026-08-09","","test_nodes_availability","",""
"","0","test_chainId[Test for Hydration]","tests","2026-08-09","passed","2026-08-09","TestChainId","test_network_parameters","",""
"","0","test_address_prefix[Test for CC Enterprise]","tests","2026-08-09","passed","2026-08-09","TestNetworkPrefix","test_network_parameters","",""
"","1","test_chainId[Test for Polkadot Coretime]","tests","2026-08-09","passed","2026-08-09","TestChainId","test_network_parameters","",""
"","0","test_can_create_connection[Test for Ternoa, url: wss://mainnet.ternoa.network]","tests","2026-08-09","passed","2026-08-09","","test_nodes_availability","",""
"","1","test_can_create_connection[Test for CC Enterprise, url: wss://mainnet.creditcoin.network/ws]","tests","2026-08-09","passed","2026-08-09","","test_nodes_availability","",""
"","0","test_can_create_connection[Test for Cere, url: wss://rpc.mainnet.cere.network/ws]","tests","2026-08-09","passed","2026-08-09","","test_nodes_availability","",""
"","7","test_has_new_assets[Test for XX network]","tests","2026-08-09","passed","2026-08-09","TestAssets","test_check_new_assets","",""
"","7","test_has_new_assets[Test for Pendulum]","tests","2026-08-09","passed","2026-08-09","TestAssets","test_check_new_assets","",""
"","0","test_chainId[Test for Zeitgeist]","tests","2026-08-09","broken","2026-08-09","TestChainId","test_network_parameters","",""
"","0","test_precision[Test for Bittensor]","tests","2026-08-09","passed","2026-08-09","TestPrecision","test_network_parameters","",""
"","0","test_can_create_connection[Test for Polkadot Coretime, url: wss://rpc-coretime-polkadot.luckyfriday.io]","tests","2026-08-09","passed","2026-08-09","","test_nodes_availability","",""
"","0","test_can_create_connection[Test for Mythos, url: wss://mythos-rpc.dmarket.com]","tests","2026-08-09","passed","2026-08-09","","test_nodes_availability","",""
"","0","test_address_prefix[Test for Centrifuge Parachain]","tests","2026-08-09","passed","2026-08-09","TestNetworkPrefix","test_network_parameters","",""
"","1","test_address_prefix[Test for Ternoa]","tests","2026-08-09","passed","2026-08-09","TestNetworkPrefix","test_network_parameters","",""
"","1","test_precision[Test for Polkadex]","tests","2026-08-09","passed","2026-08-09","TestPrecision","test_network_parameters","",""
"","7","test_has_new_assets[Test for Energy Web X]","tests","2026-08-09","passed","2026-08-09","TestAssets","test_check_new_assets","",""
"","0","test_can_create_connection[Test for Polkadot Collectives, url: wss://collectives-polkadot.rotko.net]","tests","2026-08-09","passed","2026-08-09","","test_nodes_availability","",""
"","0","test_chainId[Test for Altair]","tests","2026-08-09","broken","2026-08-09","TestChainId","test_network_parameters","",""
"","0","test_address_prefix[Test for Kusama Relay]","tests","2026-08-09","passed","2026-08-09","TestNetworkPrefix","test_network_parameters","",""
"","0","test_address_prefix[Test for Enjin Relay]","tests","2026-08-09","passed","2026-08-09","TestNetworkPrefix","test_network_parameters","",""
"","0","test_can_create_connection[Test for UNIQUE, url: wss://eu-ws.unique.network/]","tests","2026-08-09","passed","2026-08-09","","test_nodes_availability","",""
"","0","test_chainId[Test for UNIQUE]","tests","2026-08-09","passed","2026-08-09","TestChainId","test_network_parameters","",""
"","0","test_precision[Test for Crust Shadow]","tests","2026-08-09","broken","2026-08-09","TestPrecision","test_network_parameters","",""
"","0","test_can_create_connection[Test for Kusama People, url: wss://ksm-rpc.stakeworld.io/people]","tests","2026-08-09","passed","2026-08-09","","test_nodes_availability","",""
"","0","test_address_prefix[Test for Energy Web X]","tests","2026-08-09","passed","2026-08-09","TestNetworkPrefix","test_network_parameters","",""
"","0","test_can_create_connection[Test for Centrifuge Parachain, url: wss://fullnode.centrifuge.io]","tests","2026-08-09","passed","2026-08-09","","test_nodes_availability","",""
