"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 28 08:25:35 GMT 2023","Tue Mar 28 08:25:39 GMT 2023","3530","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Astar]",""
"passed","Tue Mar 28 08:30:56 GMT 2023","Tue Mar 28 08:30:56 GMT 2023","259","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Litentry network]","testBalancesLoading[Getting balance for Litentry network]",""
"passed","Tue Mar 28 08:25:59 GMT 2023","Tue Mar 28 08:26:18 GMT 2023","19122","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Statemint]",""
"passed","Tue Mar 28 08:19:21 GMT 2023","Tue Mar 28 08:19:30 GMT 2023","9025","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Astar]",""
"passed","Tue Mar 28 08:22:32 GMT 2023","Tue Mar 28 08:22:40 GMT 2023","7225","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Dora Factory]",""
"passed","Tue Mar 28 08:18:17 GMT 2023","Tue Mar 28 08:18:17 GMT 2023","476","tests","test_nodes_availability","","","","test_can_create_connection[Test for GM, url: wss://intern.gmordie.com]",""
"passed","Tue Mar 28 08:18:11 GMT 2023","Tue Mar 28 08:18:12 GMT 2023","1392","tests","test_nodes_availability","","","","test_can_create_connection[Test for Litentry, url: wss://rpc.litentry-parachain.litentry.io]",""
"passed","Tue Mar 28 08:27:06 GMT 2023","Tue Mar 28 08:27:09 GMT 2023","2760","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Pendulum]",""
"passed","Tue Mar 28 08:23:45 GMT 2023","Tue Mar 28 08:23:53 GMT 2023","7770","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Ternoa]",""
"passed","Tue Mar 28 08:19:36 GMT 2023","Tue Mar 28 08:19:42 GMT 2023","6091","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for CLV Parachain]",""
"passed","Tue Mar 28 08:30:57 GMT 2023","Tue Mar 28 08:30:57 GMT 2023","66","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Aleph Zero Testnet network]","testBalancesLoading[Getting balance for Aleph Zero Testnet network]",""
"passed","Tue Mar 28 08:18:13 GMT 2023","Tue Mar 28 08:18:15 GMT 2023","1367","tests","test_nodes_availability","","","","test_can_create_connection[Test for Dora Factory, url: wss://kusama.dorafactory.org]",""
"passed","Tue Mar 28 08:18:19 GMT 2023","Tue Mar 28 08:18:19 GMT 2023","521","tests","test_nodes_availability","","","","test_can_create_connection[Test for XX network, url: wss://rpc-hetzner.xx.network]",""
"passed","Tue Mar 28 08:17:46 GMT 2023","Tue Mar 28 08:17:46 GMT 2023","85","tests","test_nodes_availability","","","","test_can_create_connection[Test for Polkadot, url: wss://rpc.ibp.network/polkadot]",""
"passed","Tue Mar 28 08:22:04 GMT 2023","Tue Mar 28 08:22:10 GMT 2023","5670","tests","test_network_parameters","TestChainId","","","test_chainId[Test for OriginTrail Parachain]",""
"passed","Tue Mar 28 08:26:36 GMT 2023","Tue Mar 28 08:26:39 GMT 2023","2675","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Pichiu]",""
"passed","Tue Mar 28 08:18:12 GMT 2023","Tue Mar 28 08:18:13 GMT 2023","1003","tests","test_nodes_availability","","","","test_can_create_connection[Test for UNIQUE, url: wss://asia-ws.unique.network/]",""
"passed","Tue Mar 28 08:22:46 GMT 2023","Tue Mar 28 08:22:58 GMT 2023","11538","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Pichiu]",""
"passed","Tue Mar 28 08:18:09 GMT 2023","Tue Mar 28 08:18:13 GMT 2023","4736","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Statemine]",""
"passed","Tue Mar 28 08:17:45 GMT 2023","Tue Mar 28 08:17:45 GMT 2023","206","tests","test_nodes_availability","","","","test_can_create_connection[Test for Polkadot, url: wss://polkadot.api.onfinality.io/public-ws]",""
"passed","Tue Mar 28 08:20:17 GMT 2023","Tue Mar 28 08:20:23 GMT 2023","6029","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Picasso]",""
"passed","Tue Mar 28 08:25:19 GMT 2023","Tue Mar 28 08:25:23 GMT 2023","3221","tests","test_network_parameters","TestPrecision","","","test_precision[Test for KILT]",""
"passed","Tue Mar 28 08:26:07 GMT 2023","Tue Mar 28 08:26:10 GMT 2023","2682","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Aleph Zero]",""
"passed","Tue Mar 28 08:30:58 GMT 2023","Tue Mar 28 08:30:58 GMT 2023","243","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Darwinia network]","testBalancesLoading[Getting balance for Darwinia network]",""
"passed","Tue Mar 28 08:21:59 GMT 2023","Tue Mar 28 08:22:04 GMT 2023","5226","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Polkadex]",""
"passed","Tue Mar 28 08:25:08 GMT 2023","Tue Mar 28 08:25:16 GMT 2023","7890","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Pendulum]",""
"passed","Tue Mar 28 08:25:16 GMT 2023","Tue Mar 28 08:25:19 GMT 2023","3182","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Khala]",""
"passed","Tue Mar 28 08:24:09 GMT 2023","Tue Mar 28 08:24:17 GMT 2023","8613","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Bit.Country Pioneer]",""
"passed","Tue Mar 28 08:18:08 GMT 2023","Tue Mar 28 08:18:08 GMT 2023","353","tests","test_nodes_availability","","","","test_can_create_connection[Test for Phala, url: wss://api.phala.network/ws]",""
"passed","Tue Mar 28 08:30:14 GMT 2023","Tue Mar 28 08:30:44 GMT 2023","29459","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Shiden network]","testBalancesLoading[Getting balance for Shiden network]",""
"passed","Tue Mar 28 08:21:05 GMT 2023","Tue Mar 28 08:21:16 GMT 2023","10186","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for DAO IPCI]",""
"passed","Tue Mar 28 08:17:48 GMT 2023","Tue Mar 28 08:17:48 GMT 2023","194","tests","test_nodes_availability","","","","test_can_create_connection[Test for Kusama, url: wss://rpc.dotters.network/kusama]",""
"passed","Tue Mar 28 08:24:01 GMT 2023","Tue Mar 28 08:24:09 GMT 2023","7422","tests","test_network_parameters","TestChainId","","","test_chainId[Test for QUARTZ]",""
"passed","Tue Mar 28 08:18:04 GMT 2023","Tue Mar 28 08:18:04 GMT 2023","465","tests","test_nodes_availability","","","","test_can_create_connection[Test for Picasso, url: wss://rpc.composablenodes.tech]",""
"passed","Tue Mar 28 08:18:16 GMT 2023","Tue Mar 28 08:18:16 GMT 2023","45","tests","test_nodes_availability","","","","test_can_create_connection[Test for Amplitude, url: wss://rpc-amplitude.pendulumchain.tech]",""
