"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 16 08:01:40 GMT 2023","Mon Oct 16 08:01:40 GMT 2023","555","tests","test_nodes_availability","","","","test_can_create_connection[Test for Phala, url: wss://phala-rpc.dwellir.com]",""
"passed","Mon Oct 16 08:01:20 GMT 2023","Mon Oct 16 08:01:21 GMT 2023","451","tests","test_eth_nodes_availability","TestETHNodesAvailability","","","test_rpc_node_work_fast[Test for Ethereum, url: https://api.securerpc.com/v1]",""
"passed","Mon Oct 16 08:22:07 GMT 2023","Mon Oct 16 08:22:08 GMT 2023","589","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[DAO IPCI]","testFeeLoading[DAO IPCI]",""
"passed","Mon Oct 16 08:01:26 GMT 2023","Mon Oct 16 08:01:26 GMT 2023","124","tests","test_nodes_availability","","","","test_can_create_connection[Test for Kusama Asset Hub, url: wss://sys.dotters.network/statemine]",""
"passed","Mon Oct 16 08:15:49 GMT 2023","Mon Oct 16 08:15:49 GMT 2023","265","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Kusama]","testBalancesLoading[Kusama]",""
"passed","Mon Oct 16 08:15:58 GMT 2023","Mon Oct 16 08:15:58 GMT 2023","111","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[KILT Spiritnet]","testBalancesLoading[KILT Spiritnet]",""
"passed","Mon Oct 16 08:02:51 GMT 2023","Mon Oct 16 08:02:55 GMT 2023","4223","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Darwinia]",""
"passed","Mon Oct 16 08:01:39 GMT 2023","Mon Oct 16 08:01:43 GMT 2023","4070","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Basilisk]",""
"passed","Mon Oct 16 08:01:24 GMT 2023","Mon Oct 16 08:01:27 GMT 2023","2686","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Westend]",""
"passed","Mon Oct 16 08:01:25 GMT 2023","Mon Oct 16 08:01:27 GMT 2023","2215","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Moonriver]",""
"passed","Mon Oct 16 08:02:15 GMT 2023","Mon Oct 16 08:02:20 GMT 2023","5524","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Phala]",""
"passed","Mon Oct 16 08:02:03 GMT 2023","Mon Oct 16 08:02:03 GMT 2023","201","tests","test_nodes_availability","","","","test_can_create_connection[Test for Polkadot Collectives, url: wss://sys.dotters.network/collectives-polkadot]",""
"passed","Mon Oct 16 08:01:25 GMT 2023","Mon Oct 16 08:01:25 GMT 2023","53","tests","test_nodes_availability","","","","test_can_create_connection[Test for Kusama, url: wss://rpc.dotters.network/kusama]",""
"broken","Mon Oct 16 08:11:02 GMT 2023","Mon Oct 16 08:15:03 GMT 2023","240872","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Bit.Country Pioneer]",""
"passed","Mon Oct 16 08:01:21 GMT 2023","Mon Oct 16 08:01:22 GMT 2023","893","tests","test_eth_nodes_availability","TestETHNodesAvailability","","","test_rpc_node_is_synced[Test for Ethereum, url: https://api.securerpc.com/v1]",""
"passed","Mon Oct 16 08:01:21 GMT 2023","Mon Oct 16 08:01:24 GMT 2023","2699","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Moonbeam]",""
"passed","Mon Oct 16 08:02:42 GMT 2023","Mon Oct 16 08:02:45 GMT 2023","3298","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Ajuna]",""
"passed","Mon Oct 16 08:22:13 GMT 2023","Mon Oct 16 08:22:13 GMT 2023","65","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[GIANT]","testFeeLoading[GIANT]",""
"passed","Mon Oct 16 08:01:29 GMT 2023","Mon Oct 16 08:01:29 GMT 2023","124","tests","test_nodes_availability","","","","test_can_create_connection[Test for Encointer, url: wss://sys.dotters.network/encointer-kusama]",""
"passed","Mon Oct 16 08:01:19 GMT 2023","Mon Oct 16 08:01:23 GMT 2023","3996","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Khala]",""
"passed","Mon Oct 16 08:03:24 GMT 2023","Mon Oct 16 08:03:27 GMT 2023","3337","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Enjin]",""
