"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_precision[Test for Kusama People]","tests","Sat May 31 15:05:20 GMT 2025","passed","Sat May 31 15:05:20 GMT 2025","TestPrecision","test_network_parameters","",""
"","117","test_rpc_node_is_synced[Test for Phala, url: wss://phala-rpc.dwellir.com]","tests","Sat May 31 15:06:34 GMT 2025","passed","Sat May 31 15:06:34 GMT 2025","","test_substrate_node_is_synced","",""
"","17","test_rpc_node_is_synced[Test for Polkadot Coretime, url: wss://sys.ibp.network/coretime-polkadot]","tests","Sat May 31 15:08:49 GMT 2025","passed","Sat May 31 15:08:49 GMT 2025","","test_substrate_node_is_synced","",""
"","98","test_rpc_node_is_synced[Test for Manta Atlantic, url: wss://ws.manta.systems]","tests","Sat May 31 15:08:19 GMT 2025","passed","Sat May 31 15:08:19 GMT 2025","","test_substrate_node_is_synced","",""
"","121","test_rpc_method_is_available[Test for QUARTZ, url: wss://us-ws-quartz.unique.network]","tests","Sat May 31 15:07:07 GMT 2025","passed","Sat May 31 15:07:07 GMT 2025","","test_rpc_methods_availability","",""
"","82","test_rpc_method_is_available[Test for Encointer, url: wss://sys.ibp.network/encointer-kusama]","tests","Sat May 31 15:06:51 GMT 2025","passed","Sat May 31 15:06:51 GMT 2025","","test_rpc_methods_availability","",""
"","5","test_has_new_assets[Test for Centrifuge Parachain]","tests","Sat May 31 15:06:54 GMT 2025","passed","Sat May 31 15:06:54 GMT 2025","TestAssets","test_check_new_assets","",""
"","1","test_precision[Test for Shiden]","tests","Sat May 31 15:05:37 GMT 2025","passed","Sat May 31 15:05:37 GMT 2025","TestPrecision","test_network_parameters","",""
"","0","test_chainId[Test for Enjin Relay]","tests","Sat May 31 15:06:27 GMT 2025","passed","Sat May 31 15:06:27 GMT 2025","TestChainId","test_network_parameters","",""
"","0","test_can_create_connection[Test for Karura, url: wss://karura-rpc-1.aca-api.network]","tests","Sat May 31 15:05:19 GMT 2025","passed","Sat May 31 15:05:19 GMT 2025","","test_nodes_availability","",""
"","123","test_rpc_method_is_available[Test for Nodle Parachain, url: wss://nodle-rpc.dwellir.com]","tests","Sat May 31 15:06:34 GMT 2025","passed","Sat May 31 15:06:34 GMT 2025","","test_rpc_methods_availability","",""
"","110","test_rpc_node_is_synced[Test for Polimec, url: wss://rpc.polimec.org]","tests","Sat May 31 15:08:11 GMT 2025","passed","Sat May 31 15:08:12 GMT 2025","","test_substrate_node_is_synced","",""
"","1","test_precision[Test for Robonomics]","tests","Sat May 31 15:05:31 GMT 2025","passed","Sat May 31 15:05:31 GMT 2025","TestPrecision","test_network_parameters","",""
"","1","test_can_create_connection[Test for Aventus, url: wss://public-rpc.mainnet.aventus.io]","tests","Sat May 31 15:07:21 GMT 2025","passed","Sat May 31 15:07:21 GMT 2025","","test_nodes_availability","",""
"","0","test_can_create_connection[Test for Kusama, url: wss://apps-kusama-rpc.polkadot.io]","tests","Sat May 31 15:05:27 GMT 2025","passed","Sat May 31 15:05:27 GMT 2025","","test_nodes_availability","",""
"","8","test_has_new_assets[Test for Polkadex]","tests","Sat May 31 15:05:39 GMT 2025","passed","Sat May 31 15:05:39 GMT 2025","TestAssets","test_check_new_assets","",""
"","0","test_can_create_connection[Test for KILT, url: wss://kilt.dotters.network]","tests","Sat May 31 15:06:35 GMT 2025","passed","Sat May 31 15:06:35 GMT 2025","","test_nodes_availability","",""
"","9","test_has_new_assets[Test for XX network]","tests","Sat May 31 15:05:53 GMT 2025","passed","Sat May 31 15:05:53 GMT 2025","TestAssets","test_check_new_assets","",""
"","0","test_address_prefix[Test for Joystream]","tests","Sat May 31 15:06:21 GMT 2025","passed","Sat May 31 15:06:21 GMT 2025","TestNetworkPrefix","test_network_parameters","",""
"","0","test_can_create_connection[Test for Kusama, url: wss://kusama.dotters.network]","tests","Sat May 31 15:05:21 GMT 2025","passed","Sat May 31 15:05:21 GMT 2025","","test_nodes_availability","",""
"","71","test_rpc_method_is_available[Test for Heima, url: wss://heima-rpc.n.dwellir.com]","tests","Sat May 31 15:07:30 GMT 2025","passed","Sat May 31 15:07:30 GMT 2025","","test_rpc_methods_availability","",""
"","0","test_can_create_connection[Test for Encointer, url: wss://encointer-kusama.dotters.network]","tests","Sat May 31 15:06:50 GMT 2025","passed","Sat May 31 15:06:50 GMT 2025","","test_nodes_availability","",""
"","0","test_precision[Test for Avail]","tests","Sat May 31 15:06:34 GMT 2025","passed","Sat May 31 15:06:34 GMT 2025","TestPrecision","test_network_parameters","",""
"","125","test_rpc_node_is_synced[Test for JAMTON, url: wss://rpc.jamton.network]","tests","Sat May 31 15:08:47 GMT 2025","passed","Sat May 31 15:08:47 GMT 2025","","test_substrate_node_is_synced","",""
