"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 31 04:16:42 GMT 2023","Thu Aug 31 04:16:42 GMT 2023","225","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Calamari network]","testBalancesLoading[Getting balance for Calamari network]",""
"passed","Thu Aug 31 04:02:52 GMT 2023","Thu Aug 31 04:02:57 GMT 2023","5236","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Kapex]",""
"passed","Thu Aug 31 04:01:36 GMT 2023","Thu Aug 31 04:01:39 GMT 2023","3353","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Moonriver]",""
"passed","Thu Aug 31 04:02:26 GMT 2023","Thu Aug 31 04:02:30 GMT 2023","3697","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Nodle Parachain]",""
"passed","Thu Aug 31 04:02:12 GMT 2023","Thu Aug 31 04:02:12 GMT 2023","331","tests","test_nodes_availability","","","","test_can_create_connection[Test for Frequency, url: wss://0.rpc.frequency.xyz]",""
"passed","Thu Aug 31 04:01:35 GMT 2023","Thu Aug 31 04:01:36 GMT 2023","749","tests","test_nodes_availability","","","","test_can_create_connection[Test for Polkadot Asset Hub, url: wss://statemint-rpc.dwellir.com]",""
"passed","Thu Aug 31 04:02:11 GMT 2023","Thu Aug 31 04:02:11 GMT 2023","257","tests","test_nodes_availability","","","","test_can_create_connection[Test for Vara, url: wss://rpc.vara-network.io]",""
"passed","Thu Aug 31 04:17:05 GMT 2023","Thu Aug 31 04:17:05 GMT 2023","19","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Kusama Bridge Hub network]","testBalancesLoading[Getting balance for Kusama Bridge Hub network]",""
"passed","Thu Aug 31 04:01:18 GMT 2023","Thu Aug 31 04:01:21 GMT 2023","2680","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Polkadot]",""
"passed","Thu Aug 31 04:02:05 GMT 2023","Thu Aug 31 04:02:06 GMT 2023","719","tests","test_nodes_availability","","","","test_can_create_connection[Test for Tinkernet, url: wss://invarch-tinkernet.api.onfinality.io/public-ws]",""
"passed","Thu Aug 31 04:01:46 GMT 2023","Thu Aug 31 04:01:50 GMT 2023","4012","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Robonomics]",""
"passed","Thu Aug 31 04:01:50 GMT 2023","Thu Aug 31 04:01:51 GMT 2023","811","tests","test_nodes_availability","","","","test_can_create_connection[Test for Altair, url: wss://fullnode.altair.centrifuge.io]",""
"passed","Thu Aug 31 04:01:56 GMT 2023","Thu Aug 31 04:01:57 GMT 2023","727","tests","test_nodes_availability","","","","test_can_create_connection[Test for Efinity, url: wss://efinity.api.onfinality.io/public-ws]",""
"passed","Thu Aug 31 04:02:03 GMT 2023","Thu Aug 31 04:02:04 GMT 2023","744","tests","test_nodes_availability","","","","test_can_create_connection[Test for Litentry, url: wss://litentry-rpc.dwellir.com]",""
"passed","Thu Aug 31 04:03:33 GMT 2023","Thu Aug 31 04:03:37 GMT 2023","3733","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Jur]",""
"passed","Thu Aug 31 04:01:56 GMT 2023","Thu Aug 31 04:02:01 GMT 2023","5062","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Crust Shadow]",""
"passed","Thu Aug 31 04:02:58 GMT 2023","Thu Aug 31 04:03:01 GMT 2023","2996","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Crust]",""
"passed","Thu Aug 31 04:01:35 GMT 2023","Thu Aug 31 04:01:38 GMT 2023","2704","tests","test_network_parameters","TestChainId","","","test_chainId[Test for HydraDX]",""
"passed","Thu Aug 31 04:01:37 GMT 2023","Thu Aug 31 04:01:37 GMT 2023","686","tests","test_nodes_availability","","","","test_can_create_connection[Test for Acala, url: wss://acala-rpc-2.aca-api.network/ws]",""
"passed","Thu Aug 31 04:01:32 GMT 2023","Thu Aug 31 04:01:33 GMT 2023","666","tests","test_nodes_availability","","","","test_can_create_connection[Test for Bifrost Kusama, url: wss://bifrost-parachain.api.onfinality.io/public-ws]",""
"passed","Thu Aug 31 04:02:03 GMT 2023","Thu Aug 31 04:02:07 GMT 2023","4145","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Phala]",""
"passed","Thu Aug 31 04:02:48 GMT 2023","Thu Aug 31 04:02:51 GMT 2023","3425","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Polkadot Collectives]",""
"passed","Thu Aug 31 04:02:48 GMT 2023","Thu Aug 31 04:02:52 GMT 2023","3734","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for DAO IPCI]",""
"passed","Thu Aug 31 04:01:53 GMT 2023","Thu Aug 31 04:01:58 GMT 2023","5043","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Acala]",""
"passed","Thu Aug 31 04:01:45 GMT 2023","Thu Aug 31 04:01:46 GMT 2023","742","tests","test_nodes_availability","","","","test_can_create_connection[Test for Zeitgeist, url: wss://zeitgeist-rpc.dwellir.com]",""
"passed","Thu Aug 31 04:02:04 GMT 2023","Thu Aug 31 04:02:05 GMT 2023","695","tests","test_nodes_availability","","","","test_can_create_connection[Test for Kabocha, url: wss://kabocha.jelliedowl.com]",""
"passed","Thu Aug 31 04:17:05 GMT 2023","Thu Aug 31 04:17:05 GMT 2023","202","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for krest network]","testBalancesLoading[Getting balance for krest network]",""
"passed","Thu Aug 31 04:03:31 GMT 2023","Thu Aug 31 04:03:38 GMT 2023","6836","tests","test_network_parameters","TestPrecision","","","test_precision[Test for krest]",""
"passed","Thu Aug 31 04:01:33 GMT 2023","Thu Aug 31 04:01:38 GMT 2023","5325","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for KILT]",""
"passed","Thu Aug 31 04:02:37 GMT 2023","Thu Aug 31 04:02:41 GMT 2023","3818","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for GM]",""
"passed","Thu Aug 31 04:02:20 GMT 2023","Thu Aug 31 04:02:26 GMT 2023","6438","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Interlay]",""
"passed","Thu Aug 31 04:17:05 GMT 2023","Thu Aug 31 04:17:05 GMT 2023","62","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Efinity network]","testBalancesLoading[Getting balance for Efinity network]",""
"passed","Thu Aug 31 04:02:51 GMT 2023","Thu Aug 31 04:02:55 GMT 2023","3819","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Polkadot Collectives]",""
"passed","Thu Aug 31 04:01:38 GMT 2023","Thu Aug 31 04:01:44 GMT 2023","5977","tests","test_network_parameters","TestChainId","","","test_chainId[Test for Bit.Country Pioneer]",""
"passed","Thu Aug 31 04:01:55 GMT 2023","Thu Aug 31 04:02:01 GMT 2023","6441","tests","test_network_parameters","TestChainId","","","test_chainId[Test for CLV Parachain]",""
"passed","Thu Aug 31 04:02:35 GMT 2023","Thu Aug 31 04:02:39 GMT 2023","4726","tests","test_check_new_assets","TestAssets","","","test_has_new_assets[Test for Imbue]",""
"passed","Thu Aug 31 04:01:57 GMT 2023","Thu Aug 31 04:01:57 GMT 2023","714","tests","test_nodes_availability","","","","test_can_create_connection[Test for HydraDX, url: wss://rpc.hydradx.cloud]",""
"passed","Thu Aug 31 04:01:32 GMT 2023","Thu Aug 31 04:01:36 GMT 2023","3823","tests","test_network_parameters","TestNetworkPrefix","","","test_address_prefix[Test for Robonomics]",""
"passed","Thu Aug 31 04:17:02 GMT 2023","Thu Aug 31 04:17:02 GMT 2023","199","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Tinkernet network]","testBalancesLoading[Getting balance for Tinkernet network]",""
"passed","Thu Aug 31 04:01:58 GMT 2023","Thu Aug 31 04:01:58 GMT 2023","154","tests","test_nodes_availability","","","","test_can_create_connection[Test for Kusama, url: wss://kusama-rpc.polkadot.io]",""
"passed","Thu Aug 31 04:02:03 GMT 2023","Thu Aug 31 04:02:04 GMT 2023","663","tests","test_nodes_availability","","","","test_can_create_connection[Test for Bifrost Polkadot, url: wss://hk.p.bifrost-rpc.liebi.com/ws]",""
"passed","Thu Aug 31 04:01:16 GMT 2023","Thu Aug 31 04:01:16 GMT 2023","299","tests","test_eth_nodes_availability","TestETHNodesAvailability","","","test_rpc_node_is_synced[Test for Ethereum, url: https://api.securerpc.com/v1]",""
"passed","Thu Aug 31 04:17:00 GMT 2023","Thu Aug 31 04:17:00 GMT 2023","135","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for UNIQUE network]","testBalancesLoading[Getting balance for UNIQUE network]",""
"passed","Thu Aug 31 04:01:56 GMT 2023","Thu Aug 31 04:01:59 GMT 2023","3233","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Subsocial]",""
"passed","Thu Aug 31 04:02:13 GMT 2023","Thu Aug 31 04:02:14 GMT 2023","747","tests","test_nodes_availability","","","","test_can_create_connection[Test for Kusama Bridge Hub, url: wss://ksm-rpc.stakeworld.io/bridgehub]",""
"passed","Thu Aug 31 04:16:44 GMT 2023","Thu Aug 31 04:16:44 GMT 2023","119","","io.novafoundation.nova.balances.BalancesIntegrationTest","","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Getting balance for Parallel network]","testBalancesLoading[Getting balance for Parallel network]",""
"passed","Thu Aug 31 04:01:49 GMT 2023","Thu Aug 31 04:01:51 GMT 2023","2896","tests","test_network_parameters","TestPrecision","","","test_precision[Test for Encointer]",""
"passed","Thu Aug 31 04:02:07 GMT 2023","Thu Aug 31 04:02:07 GMT 2023","392","tests","test_nodes_availability","","","","test_can_create_connection[Test for Amplitude, url: wss://rpc-amplitude.pendulumchain.tech]",""
"passed","Thu Aug 31 04:02:00 GMT 2023","Thu Aug 31 04:02:01 GMT 2023","734","tests","test_nodes_availability","","","","test_can_create_connection[Test for Phala, url: wss://phala-rpc.dwellir.com]",""
