"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_rpc_method_is_available[Test for Bifrost Kusama, url: wss://us.bifrost-rpc.liebi.com/ws]","tests","Sat May 16 15:26:53 UTC 2026","broken","Sat May 16 15:26:53 UTC 2026","","test_rpc_methods_availability","",""
"","7","test_has_new_assets[Test for NeuroWeb]","tests","Sat May 16 15:24:57 UTC 2026","passed","Sat May 16 15:24:57 UTC 2026","TestAssets","test_check_new_assets","",""
"","213","test_rpc_node_is_synced[Test for Crust Shadow, url: wss://rpc2-shadow.crust.network/]","tests","Sat May 16 15:25:42 UTC 2026","passed","Sat May 16 15:25:42 UTC 2026","","test_substrate_node_is_synced","",""
"","1","test_address_prefix[Test for DENTNet]","tests","Sat May 16 15:26:30 UTC 2026","passed","Sat May 16 15:26:30 UTC 2026","TestNetworkPrefix","test_network_parameters","",""
"","0","test_precision[Test for Crust Polkadot Parachain]","tests","Sat May 16 15:25:08 UTC 2026","passed","Sat May 16 15:25:08 UTC 2026","TestPrecision","test_network_parameters","",""
"","10","test_has_new_assets[Test for Astar]","tests","Sat May 16 15:24:40 UTC 2026","passed","Sat May 16 15:24:40 UTC 2026","TestAssets","test_check_new_assets","",""
"","0","test_chainId[Test for Joystream]","tests","Sat May 16 15:25:47 UTC 2026","passed","Sat May 16 15:25:47 UTC 2026","TestChainId","test_network_parameters","",""
"","130","test_rpc_node_is_synced[Test for Bifrost Polkadot, url: wss://eu.bifrost-polkadot-rpc.liebi.com/ws]","tests","Sat May 16 15:26:58 UTC 2026","passed","Sat May 16 15:26:58 UTC 2026","","test_substrate_node_is_synced","",""
"","7","test_has_new_assets[Test for Manta Atlantic]","tests","Sat May 16 15:25:49 UTC 2026","passed","Sat May 16 15:25:49 UTC 2026","TestAssets","test_check_new_assets","",""
"","0","test_can_create_connection[Test for Aventus, url: wss://public-rpc.mainnet.aventus.io]","tests","Sat May 16 15:27:40 UTC 2026","passed","Sat May 16 15:27:40 UTC 2026","","test_nodes_availability","",""
"","1","test_precision[Test for Zeitgeist]","tests","Sat May 16 15:24:53 UTC 2026","passed","Sat May 16 15:24:53 UTC 2026","TestPrecision","test_network_parameters","",""
"","0","test_can_create_connection[Test for Moonbeam, url: wss://wss.api.moonbeam.network]","tests","Sat May 16 15:24:47 UTC 2026","passed","Sat May 16 15:24:47 UTC 2026","","test_nodes_availability","",""
"","1","test_precision[Test for Robonomics]","tests","Sat May 16 15:24:41 UTC 2026","passed","Sat May 16 15:24:41 UTC 2026","TestPrecision","test_network_parameters","",""
"","130","test_rpc_node_is_synced[Test for Polkadot Coretime, url: wss://polkadot-coretime-rpc.polkadot.io]","tests","Sat May 16 15:29:28 UTC 2026","passed","Sat May 16 15:29:28 UTC 2026","","test_substrate_node_is_synced","",""
"","136","test_rpc_method_is_available[Test for Kusama Relay, url: wss://kusama.dotters.network]","tests","Sat May 16 15:24:29 UTC 2026","passed","Sat May 16 15:24:30 UTC 2026","","test_rpc_methods_availability","",""
"","1","test_can_create_connection[Test for Astar, url: wss://astar-rpc.n.dwellir.com]","tests","Sat May 16 15:25:54 UTC 2026","passed","Sat May 16 15:25:54 UTC 2026","","test_nodes_availability","",""
"","0","test_precision[Test for Mythos]","tests","Sat May 16 15:25:51 UTC 2026","passed","Sat May 16 15:25:51 UTC 2026","TestPrecision","test_network_parameters","",""
"","331","test_rpc_node_is_synced[Test for Karura, url: wss://karura-rpc-0.aca-api.network]","tests","Sat May 16 15:24:25 UTC 2026","passed","Sat May 16 15:24:25 UTC 2026","","test_substrate_node_is_synced","",""
"","414","test_rpc_node_is_synced[Test for Karura, url: wss://karura-rpc-2.aca-api.network/ws]","tests","Sat May 16 15:24:33 UTC 2026","passed","Sat May 16 15:24:33 UTC 2026","","test_substrate_node_is_synced","",""
"","0","test_chainId[Test for Frequency]","tests","Sat May 16 15:25:37 UTC 2026","passed","Sat May 16 15:25:37 UTC 2026","TestChainId","test_network_parameters","",""
"","1","test_can_create_connection[Test for Crust Shadow, url: wss://rpc-shadow.crust.network/]","tests","Sat May 16 15:25:46 UTC 2026","passed","Sat May 16 15:25:46 UTC 2026","","test_nodes_availability","",""
"","0","test_can_create_connection[Test for Polkadot Collectives, url: wss://collectives-polkadot.dotters.network]","tests","Sat May 16 15:28:35 UTC 2026","passed","Sat May 16 15:28:35 UTC 2026","","test_nodes_availability","",""
"","69","test_rpc_node_is_synced[Test for Polkadot Relay, url: wss://1rpc.io/dot]","tests","Sat May 16 15:25:02 UTC 2026","passed","Sat May 16 15:25:02 UTC 2026","","test_substrate_node_is_synced","",""
